time,pid,L2
2017-05-02T14:07:49.369-04:00,SA0297,0.05081840199733844
2017-05-02T14:07:49.413-04:00,SA0297,0.01650727137342368
2017-05-02T14:07:49.457-04:00,SA0297,0.06720907833910147
2017-05-02T14:07:49.504-04:00,SA0297,0.05036347751217931
2017-05-02T14:07:49.553-04:00,SA0297,0.04575084799866567
2017-05-02T14:07:49.598-04:00,SA0297,0.048601029094681045
2017-05-02T14:07:49.644-04:00,SA0297,0.0541011093950378
2017-05-02T14:07:49.688-04:00,SA0297,0.091216504286009
2017-05-02T14:07:49.734-04:00,SA0297,0.0908207598326555
2017-05-02T14:07:49.779-04:00,SA0297,0.07157723061453103
2017-05-02T14:07:49.824-04:00,SA0297,0.04607504842768523
2017-05-02T14:07:49.868-04:00,SA0297,0.030525727138625586
2017-05-02T14:07:49.913-04:00,SA0297,0.051101271245824004
2017-05-02T14:07:49.958-04:00,SA0297,0.08515039562918057
2017-05-02T14:07:50.004-04:00,SA0297,0.09544600473669825
2017-05-02T14:07:50.052-04:00,SA0297,0.09378598347678918
2017-05-02T14:07:50.093-04:00,SA0297,0.07763349534801536
2017-05-02T14:07:50.137-04:00,SA0297,0.04662510125130687
2017-05-02T14:07:50.183-04:00,SA0297,0.015860012935713243
2017-05-02T14:07:50.228-04:00,SA0297,0.01100772450055454
2017-05-02T14:07:50.273-04:00,SA0297,0.031444395326187306
2017-05-02T14:07:50.318-04:00,SA0297,0.052108541930343984
2017-05-02T14:07:50.363-04:00,SA0297,0.045565449199290974
2017-05-02T14:07:50.408-04:00,SA0297,0.03764093660580345
2017-05-02T14:07:50.453-04:00,SA0297,0.018539148409037975
2017-05-02T14:07:50.497-04:00,SA0297,0.01284717877638261
2017-05-02T14:07:50.549-04:00,SA0297,0.013869751495652208
2017-05-02T14:07:50.593-04:00,SA0297,0.016326971959519553
2017-05-02T14:07:50.639-04:00,SA0297,0.062301445227889024
2017-05-02T14:07:50.684-04:00,SA0297,0.17461044942658235
2017-05-02T14:07:50.729-04:00,SA0297,0.06468493128055935
2017-05-02T14:07:50.774-04:00,SA0297,0.1013241816366327
2017-05-02T14:07:50.819-04:00,SA0297,0.08586413772964221
2017-05-02T14:07:50.864-04:00,SA0297,0.06254518430620416
2017-05-02T14:07:50.909-04:00,SA0297,0.022594247508721594
2017-05-02T14:07:50.953-04:00,SA0297,0.015527394869966153
2017-05-02T14:07:51.001-04:00,SA0297,0.003433656917599636
2017-05-02T14:07:51.044-04:00,SA0297,0.01599562466217602
2017-05-02T14:07:51.089-04:00,SA0297,0.023892675743933466
2017-05-02T14:07:51.134-04:00,SA0297,0.014770579265639822
2017-05-02T14:07:51.179-04:00,SA0297,0.017802808996103814
2017-05-02T14:07:51.224-04:00,SA0297,0.02658439401017964
2017-05-02T14:07:51.269-04:00,SA0297,0.03154948539625929
2017-05-02T14:07:51.313-04:00,SA0297,0.04158341059463833
2017-05-02T14:07:51.359-04:00,SA0297,0.034982996970795315
2017-05-02T14:07:51.404-04:00,SA0297,0.02752271803184351
2017-05-02T14:07:51.449-04:00,SA0297,0.019246038884763523
2017-05-02T14:07:51.494-04:00,SA0297,0.020672928851311705
2017-05-02T14:07:51.544-04:00,SA0297,0.02419999975918924
2017-05-02T14:07:51.589-04:00,SA0297,0.03507135542402107
2017-05-02T14:07:51.633-04:00,SA0297,0.03135490432873299
2017-05-02T14:07:51.679-04:00,SA0297,0.02048340856086564
2017-05-02T14:07:51.724-04:00,SA0297,0.04233166809297541
2017-05-02T14:07:51.769-04:00,SA0297,0.05251713892633784
2017-05-02T14:07:51.814-04:00,SA0297,0.04188221463289573
2017-05-02T14:07:51.859-04:00,SA0297,0.029159217083265444
2017-05-02T14:07:51.904-04:00,SA0297,0.016193208360086312
2017-05-02T14:07:51.949-04:00,SA0297,0.015472556357962944
2017-05-02T14:07:51.993-04:00,SA0297,0.031062840429499514
2017-05-02T14:07:52.039-04:00,SA0297,0.015603525394062285
2017-05-02T14:07:52.084-04:00,SA0297,0.03963912178189472
2017-05-02T14:07:52.129-04:00,SA0297,0.04890613472237271
2017-05-02T14:07:52.174-04:00,SA0297,0.03823584688306932
2017-05-02T14:07:52.219-04:00,SA0297,0.0313863022532362
2017-05-02T14:07:52.264-04:00,SA0297,0.04165609149601866
2017-05-02T14:07:52.309-04:00,SA0297,0.05586698468164696
2017-05-02T14:07:52.356-04:00,SA0297,0.04695370068925533
2017-05-02T14:07:52.399-04:00,SA0297,0.05861066592714986
2017-05-02T14:07:52.444-04:00,SA0297,0.062132518294698035
2017-05-02T14:07:52.489-04:00,SA0297,0.039167334284442516
2017-05-02T14:07:52.539-04:00,SA0297,0.02014571897856583
2017-05-02T14:07:52.585-04:00,SA0297,0.020544829946330067
2017-05-02T14:07:52.629-04:00,SA0297,0.04005221519267283
2017-05-02T14:07:52.673-04:00,SA0297,0.04406381788215984
2017-05-02T14:07:52.719-04:00,SA0297,0.04784945111116701
2017-05-02T14:07:52.765-04:00,SA0297,0.04587646534282552
2017-05-02T14:07:52.809-04:00,SA0297,0.04881495672416517
2017-05-02T14:07:52.854-04:00,SA0297,0.06072009650871991
2017-05-02T14:07:52.899-04:00,SA0297,0.07074560269057341
2017-05-02T14:07:52.944-04:00,SA0297,0.05567288253212946
2017-05-02T14:07:52.989-04:00,SA0297,0.05776729164811649
2017-05-02T14:07:53.040-04:00,SA0297,0.046756924759343385
2017-05-02T14:07:53.079-04:00,SA0297,0.04313177526895839
2017-05-02T14:07:53.126-04:00,SA0297,0.05631713773889373
2017-05-02T14:07:53.169-04:00,SA0297,0.028020349653838865
2017-05-02T14:07:53.215-04:00,SA0297,0.04245574121494666
2017-05-02T14:07:53.260-04:00,SA0297,0.05730549621051953
2017-05-02T14:07:53.304-04:00,SA0297,0.08095906283051572
2017-05-02T14:07:53.350-04:00,SA0297,0.116343412416025
2017-05-02T14:07:53.395-04:00,SA0297,0.07757615354897478
2017-05-02T14:07:53.440-04:00,SA0297,0.023222618078633565
2017-05-02T14:07:53.484-04:00,SA0297,0.040886796304737294
2017-05-02T14:07:53.535-04:00,SA0297,0.04187123072356512
2017-05-02T14:07:53.580-04:00,SA0297,0.09181709966855613
2017-05-02T14:07:53.625-04:00,SA0297,0.07030882048228618
2017-05-02T14:07:53.670-04:00,SA0297,0.08095498809394928
2017-05-02T14:07:53.713-04:00,SA0297,0.11200522447910435
2017-05-02T14:07:53.760-04:00,SA0297,0.10383067806473777
2017-05-02T14:07:53.806-04:00,SA0297,0.21500281019074247
2017-05-02T14:07:53.849-04:00,SA0297,0.1574759052347187
2017-05-02T14:07:53.895-04:00,SA0297,0.11805647074837651
2017-05-02T14:07:53.940-04:00,SA0297,0.15153732382724702
2017-05-02T14:07:53.985-04:00,SA0297,0.21792955911640582
2017-05-02T14:07:54.030-04:00,SA0297,0.149935251810725
2017-05-02T14:07:54.075-04:00,SA0297,0.08600563801727276
2017-05-02T14:07:54.120-04:00,SA0297,0.09558435871513785
2017-05-02T14:07:54.165-04:00,SA0297,0.16444874478534832
2017-05-02T14:07:54.209-04:00,SA0297,0.3424370760215188
2017-05-02T14:07:54.255-04:00,SA0297,0.15356161318624625
2017-05-02T14:07:54.300-04:00,SA0297,0.05929898962782717
2017-05-02T14:07:54.345-04:00,SA0297,0.1177433656371968
2017-05-02T14:07:54.390-04:00,SA0297,0.1144204080711322
2017-05-02T14:07:54.435-04:00,SA0297,0.0986997975545519
2017-05-02T14:07:54.480-04:00,SA0297,0.091233545835307
2017-05-02T14:07:54.529-04:00,SA0297,0.041518308501779635
2017-05-02T14:07:54.575-04:00,SA0297,0.13246776804492347
2017-05-02T14:07:54.620-04:00,SA0297,0.21842495783425672
2017-05-02T14:07:54.665-04:00,SA0297,0.28509475528018907
2017-05-02T14:07:54.710-04:00,SA0297,0.23136079545197588
2017-05-02T14:07:54.755-04:00,SA0297,0.11989570430911435
2017-05-02T14:07:54.800-04:00,SA0297,0.05468244715431718
2017-05-02T14:07:54.845-04:00,SA0297,0.03536848794700097
2017-05-02T14:07:54.889-04:00,SA0297,0.07137023218824648
2017-05-02T14:07:54.935-04:00,SA0297,0.26091474572221424
2017-05-02T14:07:54.980-04:00,SA0297,0.16277757655729153
2017-05-02T14:07:55.025-04:00,SA0297,0.08381521427864537
2017-05-02T14:07:55.070-04:00,SA0297,0.25673327108591026
2017-05-02T14:07:55.115-04:00,SA0297,0.243444186344051
2017-05-02T14:07:55.160-04:00,SA0297,0.33110230624840353
2017-05-02T14:07:55.205-04:00,SA0297,0.23155622613690482
2017-05-02T14:07:55.249-04:00,SA0297,0.1836758559255789
2017-05-02T14:07:55.295-04:00,SA0297,0.14651214784734143
2017-05-02T14:07:55.342-04:00,SA0297,0.16961220308371747
2017-05-02T14:07:55.385-04:00,SA0297,0.20714463730625401
2017-05-02T14:07:55.430-04:00,SA0297,0.26258335663955074
2017-05-02T14:07:55.475-04:00,SA0297,0.28092373402391246
2017-05-02T14:07:55.520-04:00,SA0297,0.26254403293549977
2017-05-02T14:07:55.569-04:00,SA0297,0.46339272393662434
2017-05-02T14:07:55.615-04:00,SA0297,0.49444605740359054
2017-05-02T14:07:55.660-04:00,SA0297,0.43940789628184723
2017-05-02T14:07:55.705-04:00,SA0297,0.33506878027685905
2017-05-02T14:07:55.750-04:00,SA0297,0.2958245677769509
2017-05-02T14:07:55.795-04:00,SA0297,0.19110240818676041
2017-05-02T14:07:55.840-04:00,SA0297,0.15208855851620923
2017-05-02T14:07:55.885-04:00,SA0297,0.10213961189830241
2017-05-02T14:07:55.929-04:00,SA0297,0.3090675302881209
2017-05-02T14:07:55.976-04:00,SA0297,0.5418539126538996
2017-05-02T14:07:56.025-04:00,SA0297,0.589984196280357
2017-05-02T14:07:56.065-04:00,SA0297,0.43551517189522515
2017-05-02T14:07:56.110-04:00,SA0297,0.770977868028086
2017-05-02T14:07:56.156-04:00,SA0297,0.2550550337927211
2017-05-02T14:07:56.201-04:00,SA0297,0.21825466753511955
2017-05-02T14:07:56.256-04:00,SA0297,0.2620673505884593
2017-05-02T14:07:56.291-04:00,SA0297,0.2638345673587697
2017-05-02T14:07:56.336-04:00,SA0297,0.20614735133814477
2017-05-02T14:07:56.381-04:00,SA0297,0.24162820231157986
2017-05-02T14:07:56.425-04:00,SA0297,0.21253788199092868
2017-05-02T14:07:56.471-04:00,SA0297,0.09008196239183129
2017-05-02T14:07:56.516-04:00,SA0297,0.2052831402442445
2017-05-02T14:07:56.561-04:00,SA0297,0.5172495500374789
2017-05-02T14:07:56.606-04:00,SA0297,0.5336775714073889
2017-05-02T14:07:56.651-04:00,SA0297,0.2841227594976499
2017-05-02T14:07:56.696-04:00,SA0297,0.4129045520267323
2017-05-02T14:07:56.741-04:00,SA0297,0.2966701245492887
2017-05-02T14:07:56.785-04:00,SA0297,0.2685426984842055
2017-05-02T14:07:56.831-04:00,SA0297,0.08957516533116287
2017-05-02T14:07:56.879-04:00,SA0297,0.24427603504046835
2017-05-02T14:07:56.921-04:00,SA0297,0.9741698014878765
2017-05-02T14:07:56.966-04:00,SA0297,0.5644363179630115
2017-05-02T14:07:57.011-04:00,SA0297,0.3950734138149034
2017-05-02T14:07:57.057-04:00,SA0297,0.342538319836743
2017-05-02T14:07:57.101-04:00,SA0297,0.3532891699661428
2017-05-02T14:07:57.145-04:00,SA0297,0.23333730532439126
2017-05-02T14:07:57.191-04:00,SA0297,0.16461722913515342
2017-05-02T14:07:57.236-04:00,SA0297,0.1462364188414432
2017-05-02T14:07:57.281-04:00,SA0297,0.0613491631748679
2017-05-02T14:07:57.326-04:00,SA0297,0.04467214015713215
2017-05-02T14:07:57.371-04:00,SA0297,0.11653480153318382
2017-05-02T14:07:57.416-04:00,SA0297,0.14975403451906452
2017-05-02T14:07:57.461-04:00,SA0297,0.0865525279483049
2017-05-02T14:07:57.505-04:00,SA0297,0.08144378661734214
2017-05-02T14:07:57.556-04:00,SA0297,0.09130531432811974
2017-05-02T14:07:57.601-04:00,SA0297,0.08505586467284652
2017-05-02T14:07:57.646-04:00,SA0297,0.047848721857340605
2017-05-02T14:07:57.691-04:00,SA0297,0.04597890915908821
2017-05-02T14:07:57.736-04:00,SA0297,0.10163626798579296
2017-05-02T14:07:57.781-04:00,SA0297,0.06529425604977794
2017-05-02T14:07:57.825-04:00,SA0297,0.015122830041160796
2017-05-02T14:07:57.871-04:00,SA0297,0.04829347769241582
2017-05-02T14:07:57.916-04:00,SA0297,0.051171182657558094
2017-05-02T14:07:57.961-04:00,SA0297,0.03742940096158472
2017-05-02T14:07:58.006-04:00,SA0297,0.05867819192314915
