time,pid,L2
2017-05-02T14:30:05.527-04:00,PC6771,0.319705135874591
2017-05-02T14:30:05.552-04:00,PC6771,0.4932232177510393
2017-05-02T14:30:05.577-04:00,PC6771,0.49987364287895103
2017-05-02T14:30:05.601-04:00,PC6771,0.3510307282599457
2017-05-02T14:30:05.627-04:00,PC6771,0.3772158030642077
2017-05-02T14:30:05.652-04:00,PC6771,0.3439093438629305
2017-05-02T14:30:05.677-04:00,PC6771,0.3701250964317856
2017-05-02T14:30:05.704-04:00,PC6771,0.19924805923771646
2017-05-02T14:30:05.727-04:00,PC6771,0.13204548556749107
2017-05-02T14:30:05.752-04:00,PC6771,0.11917990490838862
2017-05-02T14:30:05.777-04:00,PC6771,0.07499453190584197
2017-05-02T14:30:05.801-04:00,PC6771,0.2462195964855764
2017-05-02T14:30:05.827-04:00,PC6771,0.4876728120560701
2017-05-02T14:30:05.852-04:00,PC6771,0.5283850179040963
2017-05-02T14:30:05.877-04:00,PC6771,0.2150398585496573
2017-05-02T14:30:05.902-04:00,PC6771,0.2898077597465269
2017-05-02T14:30:05.927-04:00,PC6771,0.3987340754761366
2017-05-02T14:30:05.952-04:00,PC6771,0.37451416422530615
2017-05-02T14:30:05.977-04:00,PC6771,0.22808520317021364
2017-05-02T14:30:06.001-04:00,PC6771,0.18318575378072793
2017-05-02T14:30:06.025-04:00,PC6771,0.20706446254146765
2017-05-02T14:30:06.051-04:00,PC6771,0.11777915443593671
2017-05-02T14:30:06.076-04:00,PC6771,0.08803414119101587
2017-05-02T14:30:06.101-04:00,PC6771,0.1247714747654427
2017-05-02T14:30:06.127-04:00,PC6771,0.12728377616838674
2017-05-02T14:30:06.151-04:00,PC6771,0.054275867598340896
2017-05-02T14:30:06.176-04:00,PC6771,0.07925888263783874
2017-05-02T14:30:06.201-04:00,PC6771,0.04768584794582281
2017-05-02T14:30:06.225-04:00,PC6771,0.12147847666172974
2017-05-02T14:30:06.251-04:00,PC6771,0.17437834822660836
2017-05-02T14:30:06.276-04:00,PC6771,0.13910865769537828
2017-05-02T14:30:06.301-04:00,PC6771,0.13342308524116625
2017-05-02T14:30:06.326-04:00,PC6771,0.18220642250416033
2017-05-02T14:30:06.351-04:00,PC6771,0.1708804520062884
2017-05-02T14:30:06.376-04:00,PC6771,0.03780872842396406
2017-05-02T14:30:06.401-04:00,PC6771,0.055515853635412185
2017-05-02T14:30:06.425-04:00,PC6771,0.1579738549484226
2017-05-02T14:30:06.451-04:00,PC6771,0.22338338585971826
2017-05-02T14:30:06.476-04:00,PC6771,0.20613593186917298
2017-05-02T14:30:06.501-04:00,PC6771,0.1699824957014276
2017-05-02T14:30:06.526-04:00,PC6771,0.12344833258010256
2017-05-02T14:30:06.551-04:00,PC6771,0.1187503664942407
2017-05-02T14:30:06.576-04:00,PC6771,0.11560696462857463
2017-05-02T14:30:06.601-04:00,PC6771,0.12530945577043154
2017-05-02T14:30:06.625-04:00,PC6771,0.12717660566361122
2017-05-02T14:30:06.651-04:00,PC6771,0.14225125761018395
2017-05-02T14:30:06.676-04:00,PC6771,0.11860041862167356
2017-05-02T14:30:06.701-04:00,PC6771,0.09750461293866827
2017-05-02T14:30:06.726-04:00,PC6771,0.055345642642426925
2017-05-02T14:30:06.751-04:00,PC6771,0.051587109784410626
2017-05-02T14:30:06.776-04:00,PC6771,0.05411996006603153
2017-05-02T14:30:06.801-04:00,PC6771,0.09603384538864901
2017-05-02T14:30:06.825-04:00,PC6771,0.16292271387966614
2017-05-02T14:30:06.851-04:00,PC6771,0.1432133397013395
2017-05-02T14:30:06.876-04:00,PC6771,0.10752692895138065
2017-05-02T14:30:06.901-04:00,PC6771,0.22150160475636105
2017-05-02T14:30:06.926-04:00,PC6771,0.25375527612530246
2017-05-02T14:30:06.951-04:00,PC6771,0.2528630432912825
2017-05-02T14:30:06.976-04:00,PC6771,0.25181857989061374
2017-05-02T14:30:07.001-04:00,PC6771,0.20530418687202057
2017-05-02T14:30:07.025-04:00,PC6771,0.23853563697221145
2017-05-02T14:30:07.051-04:00,PC6771,0.18399219763806593
2017-05-02T14:30:07.076-04:00,PC6771,0.11084782103376552
2017-05-02T14:30:07.100-04:00,PC6771,0.09340165880432949
2017-05-02T14:30:07.126-04:00,PC6771,0.20070451454369098
2017-05-02T14:30:07.155-04:00,PC6771,0.16536583706349292
2017-05-02T14:30:07.176-04:00,PC6771,0.1622160312801219
2017-05-02T14:30:07.201-04:00,PC6771,0.14476839977776718
2017-05-02T14:30:07.225-04:00,PC6771,0.15408530657717373
