time,pid,L2
2017-05-02T14:28:58.473-04:00,PC6771,0.046203246807164235
2017-05-02T14:28:58.499-04:00,PC6771,0.045725812187822124
2017-05-02T14:28:58.523-04:00,PC6771,0.05127670091049686
2017-05-02T14:28:58.548-04:00,PC6771,0.03770636654010181
2017-05-02T14:28:58.575-04:00,PC6771,0.03951835131120006
2017-05-02T14:28:58.598-04:00,PC6771,0.035175133456162626
2017-05-02T14:28:58.623-04:00,PC6771,0.03147030424185456
2017-05-02T14:28:58.648-04:00,PC6771,0.032744311938226495
2017-05-02T14:28:58.673-04:00,PC6771,0.022487552844087384
2017-05-02T14:28:58.697-04:00,PC6771,0.015563418335859253
2017-05-02T14:28:58.724-04:00,PC6771,0.013621674067084491
2017-05-02T14:28:58.748-04:00,PC6771,0.0064381673785025495
2017-05-02T14:28:58.773-04:00,PC6771,0.010748953381546893
2017-05-02T14:28:58.798-04:00,PC6771,0.013004999021420714
2017-05-02T14:28:58.823-04:00,PC6771,0.009722653851123732
2017-05-02T14:28:58.848-04:00,PC6771,0.001574801538715719
2017-05-02T14:28:58.873-04:00,PC6771,0.0032557641630147254
2017-05-02T14:28:58.897-04:00,PC6771,0.005769748574291712
2017-05-02T14:28:58.923-04:00,PC6771,0.006721606747363689
2017-05-02T14:28:58.948-04:00,PC6771,0.00751332172843965
2017-05-02T14:28:58.973-04:00,PC6771,0.004364630723856622
2017-05-02T14:28:58.998-04:00,PC6771,0.010655983859263298
2017-05-02T14:28:59.023-04:00,PC6771,0.01023914098658607
2017-05-02T14:28:59.048-04:00,PC6771,0.0064474803808997954
2017-05-02T14:28:59.073-04:00,PC6771,0.008737276630693395
2017-05-02T14:28:59.097-04:00,PC6771,0.009799490151267614
2017-05-02T14:28:59.123-04:00,PC6771,0.0073905346440433315
2017-05-02T14:28:59.148-04:00,PC6771,0.008094442513952135
2017-05-02T14:28:59.173-04:00,PC6771,0.009955902984723873
2017-05-02T14:28:59.198-04:00,PC6771,0.005030904541605937
