time,pid,x,y,z
2017-05-02 14:09:20.174,SA0297,0.0255,0.0059,0.0033
2017-05-02 14:09:20.219,SA0297,0.0303,-0.01,0.0172
2017-05-02 14:09:20.265,SA0297,0.0426,-0.0014,0.0125
2017-05-02 14:09:20.309,SA0297,0.0161,0.0102,-0.0104
2017-05-02 14:09:20.353,SA0297,0.0142,0.0074,0.0044
2017-05-02 14:09:20.399,SA0297,0.0042,-0.0023,0.0069999999999999
2017-05-02 14:09:20.445,SA0297,0.0024,-0.0186,0.008
2017-05-02 14:09:20.489,SA0297,-0.0107,-0.024,0.0143
2017-05-02 14:09:20.534,SA0297,-0.0253,-0.0296,0.0257
2017-05-02 14:09:20.579,SA0297,-0.0539,-0.046,0.0266
2017-05-02 14:09:20.629,SA0297,-0.0641,-0.0489,0.0092
2017-05-02 14:09:20.676,SA0297,-0.0434,-0.0538,0.0212
2017-05-02 14:09:20.719,SA0297,-0.0383,-0.0325,0.0225
2017-05-02 14:09:20.765,SA0297,-0.0421,-0.0401,0.0247
2017-05-02 14:09:20.809,SA0297,-0.024,-0.0352,0.0117
2017-05-02 14:09:20.855,SA0297,-0.0239,-0.0185,-0.009
2017-05-02 14:09:20.899,SA0297,-0.0183,-0.0007,-0.0076
2017-05-02 14:09:20.944,SA0297,0.0017,0.0025,-0.0128
2017-05-02 14:09:20.989,SA0297,0.0276,0.0105,0.0011
2017-05-02 14:09:21.035,SA0297,0.0202,0.037,0.004
2017-05-02 14:09:21.079,SA0297,0.0153,0.0551,-0.0107
2017-05-02 14:09:21.125,SA0297,0.016,0.0565,-0.0138
2017-05-02 14:09:21.169,SA0297,0.0045,0.0421,-0.0052
2017-05-02 14:09:21.215,SA0297,0.01,0.048,0.0082
2017-05-02 14:09:21.259,SA0297,0.0197,0.0341,0.0049
2017-05-02 14:09:21.305,SA0297,0.0091,0.0222,0.0011
2017-05-02 14:09:21.350,SA0297,-0.0015,0.0038,-0.0008
2017-05-02 14:09:21.395,SA0297,-0.0049,-0.0013,-0.0109
2017-05-02 14:09:21.444,SA0297,0.0139,0.0114,0.0108
2017-05-02 14:09:21.485,SA0297,0.0221,0.0004,-0.0005
2017-05-02 14:09:21.529,SA0297,0.0048,0.0029,-0.0293
2017-05-02 14:09:21.575,SA0297,0.0074,0.0033,-0.0119
2017-05-02 14:09:21.619,SA0297,-0.0259,-0.0227,-0.0124
2017-05-02 14:09:21.665,SA0297,0.0022,-0.0065,-0.0012
2017-05-02 14:09:21.709,SA0297,0.0131,-0.0118,-0.0116
2017-05-02 14:09:21.755,SA0297,-0.0005,-0.0161,0.0254
2017-05-02 14:09:21.799,SA0297,0.0075,-0.0048,0.0022
2017-05-02 14:09:21.845,SA0297,-0.003,0.0076,-0.0002
2017-05-02 14:09:21.889,SA0297,-0.0143,-0.0115,0.0032
2017-05-02 14:09:21.935,SA0297,0.0058,-0.011,0.0078
2017-05-02 14:09:21.980,SA0297,-0.0035,-0.0133,-0.0067
2017-05-02 14:09:22.025,SA0297,-0.0081,-0.0107,0.0019
2017-05-02 14:09:22.070,SA0297,0.0101,-0.0079,0.0099
