time,pid,x,y,z
2017-05-02 14:06:35.928,SA0297,-0.0008,0.0007,-0.0043
2017-05-02 14:06:35.975,SA0297,0.0016,-0.0,-0.0034
2017-05-02 14:06:36.017,SA0297,0.0016,0.0008,-0.004
2017-05-02 14:06:36.063,SA0297,0.0005,0.0003,-0.0017
2017-05-02 14:06:36.108,SA0297,-0.0001,-0.0005,-0.0046
2017-05-02 14:06:36.153,SA0297,-0.001,0.0008,-0.0028
2017-05-02 14:06:36.198,SA0297,-0.0018,-0.0021,-0.0043
2017-05-02 14:06:36.243,SA0297,0.0005,-0.001,-0.0027
2017-05-02 14:06:36.288,SA0297,0.0016,0.002,-0.0044
2017-05-02 14:06:36.333,SA0297,-0.0004,-0.0002,-0.0015
2017-05-02 14:06:36.377,SA0297,-0.0039,-0.0001,-0.0037
2017-05-02 14:06:36.423,SA0297,-0.0023,-0.0004,-0.0022
2017-05-02 14:06:36.473,SA0297,-0.0,0.0004,-0.0003
2017-05-02 14:06:36.518,SA0297,0.0003,0.0019,-0.0024
2017-05-02 14:06:36.563,SA0297,0.0002,0.0015,-0.0018
2017-05-02 14:06:36.608,SA0297,0.0007,-0.0007,-0.0027
2017-05-02 14:06:36.653,SA0297,-0.0022,0.0006,0.0001
2017-05-02 14:06:36.697,SA0297,-0.0033,-0.0002,-0.0007
2017-05-02 14:06:36.744,SA0297,0.0016,-0.0024,-0.0037
2017-05-02 14:06:36.788,SA0297,0.0009,-0.0017,-0.0014
2017-05-02 14:06:36.833,SA0297,-0.0008,0.0006,-0.0034
2017-05-02 14:06:36.878,SA0297,-0.0011,0.0003,-0.0032
2017-05-02 14:06:36.923,SA0297,0.0016,0.0,-0.004
2017-05-02 14:06:36.968,SA0297,-0.001,-0.0011,-0.0032
2017-05-02 14:06:37.013,SA0297,-0.0016,-0.0008,-0.0041
2017-05-02 14:06:37.057,SA0297,0.0006,-0.0003,-0.0034
2017-05-02 14:06:37.103,SA0297,0.0016,-0.0002,-0.0031
2017-05-02 14:06:37.148,SA0297,0.0003,-0.0021,-0.004
2017-05-02 14:06:37.193,SA0297,0.0018,-0.0018,-0.0041
2017-05-02 14:06:37.240,SA0297,-0.0032,0.0001,0.0003
2017-05-02 14:06:37.283,SA0297,0.0037,0.0003,-0.0042
2017-05-02 14:06:37.328,SA0297,-0.0034,-0.0014,-0.0023
2017-05-02 14:06:37.373,SA0297,0.001,-0.0016,-0.0054
2017-05-02 14:06:37.417,SA0297,0.0017,-0.0002,-0.0027
2017-05-02 14:06:37.469,SA0297,0.0023,0.0012,-0.0057
2017-05-02 14:06:37.513,SA0297,-0.0029,-0.0022,-0.0039
2017-05-02 14:06:37.559,SA0297,0.0,0.0002,-0.0058
2017-05-02 14:06:37.604,SA0297,-0.0006,0.0013,-0.0022
2017-05-02 14:06:37.649,SA0297,-0.0,-0.004,-0.0019
2017-05-02 14:06:37.694,SA0297,0.001,0.002,-0.0035
2017-05-02 14:06:37.739,SA0297,-0.0004,-0.0002,-0.0043
2017-05-02 14:06:37.784,SA0297,-0.0007,-0.002,-0.0034
2017-05-02 14:06:37.828,SA0297,0.0011,0.0043,-0.0019
2017-05-02 14:06:37.873,SA0297,-0.0042,-0.0001,-0.002
2017-05-02 14:06:37.919,SA0297,-0.0029,-0.0012,-0.0036
2017-05-02 14:06:37.964,SA0297,0.0018,0.0023,-0.0037
2017-05-02 14:06:38.009,SA0297,0.0018,-0.0014,-0.0046
2017-05-02 14:06:38.054,SA0297,-0.0003,-0.0038,-0.0031
2017-05-02 14:06:38.099,SA0297,0.0006,0.0016,-0.0036
2017-05-02 14:06:38.144,SA0297,0.001,-0.0005,-0.005
2017-05-02 14:06:38.189,SA0297,0.0001,-0.0002,-0.0041
2017-05-02 14:06:38.233,SA0297,-0.0008,0.0017,-0.0028
2017-05-02 14:06:38.280,SA0297,0.0002,-0.0015,-0.0028
2017-05-02 14:06:38.324,SA0297,-0.0008,-0.0012,-0.0041
2017-05-02 14:06:38.369,SA0297,0.0004,0.0007,-0.0034
2017-05-02 14:06:38.414,SA0297,-0.0007,-0.0004,-0.0028
2017-05-02 14:06:38.464,SA0297,0.0009,0.0004,-0.0016
2017-05-02 14:06:38.509,SA0297,-0.0003,-0.0013,-0.0021
2017-05-02 14:06:38.553,SA0297,-0.0033,0.0008,-0.0015
