time,pid,x,y,z
2017-05-02 14:08:12.071,SA0297,-0.0067,-0.0368,0.0526
2017-05-02 14:08:12.116,SA0297,-0.0224,-0.0412,0.0649
2017-05-02 14:08:12.161,SA0297,-0.0286,-0.0433,0.0454
2017-05-02 14:08:12.206,SA0297,-0.0264,-0.0386,-0.0047
2017-05-02 14:08:12.251,SA0297,-0.0083,-0.0128,-0.0359
2017-05-02 14:08:12.296,SA0297,0.0169,-0.0129,-0.0377
2017-05-02 14:08:12.341,SA0297,0.0477,-0.0088,-0.0329
2017-05-02 14:08:12.385,SA0297,0.062,-0.0021,-0.0266
2017-05-02 14:08:12.431,SA0297,0.0611,-0.0017,-0.0281
2017-05-02 14:08:12.476,SA0297,0.0445,-0.0027,-0.0312
2017-05-02 14:08:12.521,SA0297,0.0192,-0.0085,-0.0232
2017-05-02 14:08:12.571,SA0297,-0.0171,-0.0008,-0.0071
2017-05-02 14:08:12.616,SA0297,-0.0476,0.013,0.0235
2017-05-02 14:08:12.665,SA0297,-0.0811,0.0183,0.0882
2017-05-02 14:08:12.705,SA0297,-0.0843,0.0172,0.0651
2017-05-02 14:08:12.751,SA0297,-0.015,0.0327,0.0063
2017-05-02 14:08:12.796,SA0297,0.0047,0.0552,-0.0184
2017-05-02 14:08:12.841,SA0297,-0.0011,0.0395,-0.02
2017-05-02 14:08:12.887,SA0297,0.0057,0.0239,-0.0109
2017-05-02 14:08:12.931,SA0297,0.0057,-0.0094,-0.0006
2017-05-02 14:08:12.976,SA0297,0.0047,-0.0229,0.0022
2017-05-02 14:08:13.021,SA0297,0.0017,-0.0068,-0.0044
2017-05-02 14:08:13.067,SA0297,0.0048,0.0184,-0.0078
2017-05-02 14:08:13.111,SA0297,0.0035,0.0281,-0.0131
2017-05-02 14:08:13.157,SA0297,-0.0003,0.0294,-0.0036
2017-05-02 14:08:13.201,SA0297,-0.0069,0.0183,0.0078
2017-05-02 14:08:13.246,SA0297,-0.0108,0.0111,0.0208
2017-05-02 14:08:13.291,SA0297,-0.051,-0.0227,-0.0004
2017-05-02 14:08:13.336,SA0297,-0.0915,-0.0799,-0.0176
2017-05-02 14:08:13.382,SA0297,-0.1014,-0.1361,-0.0245
2017-05-02 14:08:13.425,SA0297,-0.0445,-0.1289,0.0277
2017-05-02 14:08:13.471,SA0297,0.0379,-0.1357,0.1128
2017-05-02 14:08:13.518,SA0297,0.0779,-0.1407,0.1379
2017-05-02 14:08:13.567,SA0297,0.0581,-0.0835,0.0842
2017-05-02 14:08:13.612,SA0297,0.0144,0.0459,-0.0731
2017-05-02 14:08:13.656,SA0297,0.043,0.0961,-0.1027
2017-05-02 14:08:13.702,SA0297,0.076,0.1258,-0.1069
2017-05-02 14:08:13.745,SA0297,0.0852,0.1235,-0.1002
2017-05-02 14:08:13.792,SA0297,0.0957,0.1485,-0.0745
2017-05-02 14:08:13.837,SA0297,0.0689,0.1318,-0.0653
2017-05-02 14:08:13.881,SA0297,0.0151,0.0702,-0.011
2017-05-02 14:08:13.927,SA0297,-0.1036,-0.0464,0.0928
2017-05-02 14:08:13.972,SA0297,-0.2741,-0.146,0.273
2017-05-02 14:08:14.017,SA0297,-0.0448,-0.0083,0.0224
2017-05-02 14:08:14.063,SA0297,0.0228,0.0016,-0.0433
2017-05-02 14:08:14.107,SA0297,0.0468,-0.0015,-0.0346
2017-05-02 14:08:14.152,SA0297,0.0465,-0.0079,-0.0252
2017-05-02 14:08:14.201,SA0297,0.0115,-0.0527,-0.0239
2017-05-02 14:08:14.241,SA0297,-0.005,-0.0746,-0.0145
2017-05-02 14:08:14.287,SA0297,-0.0023,-0.0191,-0.0149
2017-05-02 14:08:14.332,SA0297,0.0127,0.0169,0.0424
2017-05-02 14:08:14.377,SA0297,-0.0377,0.0229,0.0485
2017-05-02 14:08:14.422,SA0297,-0.047,0.0453,0.0478
2017-05-02 14:08:14.467,SA0297,-0.0355,0.0347,-0.0143
2017-05-02 14:08:14.512,SA0297,0.0012,0.0245,-0.0404
2017-05-02 14:08:14.557,SA0297,0.0165,0.0414,-0.031
2017-05-02 14:08:14.601,SA0297,0.0214,0.0597,-0.0019
2017-05-02 14:08:14.647,SA0297,-0.0042,0.0523,0.0086
2017-05-02 14:08:14.692,SA0297,-0.0032,0.0339,0.0097
2017-05-02 14:08:14.737,SA0297,-0.0202,0.0002,-0.0349
2017-05-02 14:08:14.782,SA0297,-0.0055,-0.028,-0.0261
2017-05-02 14:08:14.827,SA0297,0.0073,-0.03,0.0098
2017-05-02 14:08:14.872,SA0297,-0.0041,-0.0318,0.0277
2017-05-02 14:08:14.917,SA0297,-0.005,-0.0299,0.0322
2017-05-02 14:08:14.961,SA0297,-0.0129,-0.0118,0.0311
2017-05-02 14:08:15.007,SA0297,-0.0403,-0.0292,0.0005
2017-05-02 14:08:15.054,SA0297,-0.0021,-0.0205,0.0046
2017-05-02 14:08:15.097,SA0297,0.0191,-0.0129,0.0052
2017-05-02 14:08:15.142,SA0297,0.0165,0.0013,-0.0069999999999999
2017-05-02 14:08:15.187,SA0297,0.0092,-0.0053,0.0006
2017-05-02 14:08:15.232,SA0297,-0.0054,-0.0088,0.0001
2017-05-02 14:08:15.277,SA0297,-0.0158,-0.0036,-0.0179
2017-05-02 14:08:15.321,SA0297,0.0138,-0.0064,-0.0063
2017-05-02 14:08:15.368,SA0297,0.0363,-0.0247,0.0048
2017-05-02 14:08:15.412,SA0297,0.0291,-0.041,0.0011
2017-05-02 14:08:15.457,SA0297,0.015,-0.051,-0.0034
2017-05-02 14:08:15.502,SA0297,0.013,-0.0356,0.0118
2017-05-02 14:08:15.552,SA0297,0.0077,-0.0244,-0.0043
2017-05-02 14:08:15.597,SA0297,0.0049,0.002,-0.0067
