time,pid,x,y,z
2017-05-02 14:05:05.142,SA0297,-0.0081,-0.0102,-0.0011
2017-05-02 14:05:05.187,SA0297,0.0081,0.0179,-0.0041
2017-05-02 14:05:05.232,SA0297,-0.008,-0.0026,-0.0132
2017-05-02 14:05:05.277,SA0297,-0.0078,-0.004,0.0023
2017-05-02 14:05:05.321,SA0297,0.019,0.0059,-0.0042
2017-05-02 14:05:05.367,SA0297,0.0033,-0.0118,-0.0009
2017-05-02 14:05:05.417,SA0297,-0.0003,-0.0038,-0.0034
2017-05-02 14:05:05.462,SA0297,0.0017,0.0121,-0.0025
2017-05-02 14:05:05.507,SA0297,-0.003,-0.0088,-0.0026
2017-05-02 14:05:05.552,SA0297,-0.0069999999999999,-0.0025,-0.0009
2017-05-02 14:05:05.597,SA0297,0.0027,0.0121,-0.0032
2017-05-02 14:05:05.641,SA0297,0.0007,-0.0069,-0.0037
2017-05-02 14:05:05.687,SA0297,0.0037,-0.0031,-0.0012
2017-05-02 14:05:05.732,SA0297,-0.0006,0.0094,-0.0017
2017-05-02 14:05:05.777,SA0297,-0.0031,-0.0056,-0.0022
2017-05-02 14:05:05.822,SA0297,0.0001,-0.0053,-0.0046
2017-05-02 14:05:05.867,SA0297,0.0008,0.0069999999999999,-0.0042
2017-05-02 14:05:05.913,SA0297,-0.0047,-0.0035,-0.002
2017-05-02 14:05:05.957,SA0297,0.0001,-0.0,-0.0029
2017-05-02 14:05:06.001,SA0297,0.0017,0.0057,-0.0023
2017-05-02 14:05:06.047,SA0297,-0.0036,-0.004,-0.0022
2017-05-02 14:05:06.092,SA0297,0.0007,-0.0001,-0.0021
2017-05-02 14:05:06.137,SA0297,0.0036,0.0005,-0.0045
2017-05-02 14:05:06.182,SA0297,-0.002,-0.0007,-0.0052
2017-05-02 14:05:06.227,SA0297,-0.002,0.0005,-0.0037
2017-05-02 14:05:06.273,SA0297,0.0,0.0009,-0.0049
2017-05-02 14:05:06.319,SA0297,0.0009,0.0003,-0.0019
2017-05-02 14:05:06.361,SA0297,-0.0052,0.0006,-0.0028
2017-05-02 14:05:06.412,SA0297,-0.0015,0.0009,-0.002
2017-05-02 14:05:06.457,SA0297,0.0034,0.001,-0.0038
2017-05-02 14:05:06.503,SA0297,-0.0028,0.0007,-0.0032
2017-05-02 14:05:06.547,SA0297,-0.0001,0.0002,-0.0035
