time,pid,x,y,z
2017-05-02 14:04:42.409,SA0297,0.0758,0.0273,-0.0102
2017-05-02 14:04:42.455,SA0297,-0.0359,0.0794,0.0037
2017-05-02 14:04:42.500,SA0297,-0.2427,-0.0861,-0.0163
2017-05-02 14:04:43.945,SA0297,-0.2888,0.0514,-0.0145
2017-05-02 14:04:43.953,SA0297,-0.0413,-0.0184,-0.0105
2017-05-02 14:04:43.957,SA0297,-0.0413,-0.0001,0.0017
2017-05-02 14:04:43.963,SA0297,-0.0286,-0.0028,-0.0094
2017-05-02 14:04:43.974,SA0297,-0.0543,-0.041,-0.0109
2017-05-02 14:04:43.977,SA0297,0.0069999999999999,-0.005,-0.0849
2017-05-02 14:04:43.991,SA0297,-0.0561,-0.0226,0.0134
2017-05-02 14:04:43.992,SA0297,-0.0558,-0.0189,-0.0021
2017-05-02 14:04:44.007,SA0297,-0.0287,-0.0123,-0.0078
2017-05-02 14:04:44.008,SA0297,-0.0292,-0.0008,-0.0069
2017-05-02 14:04:44.023,SA0297,-0.027,-0.0062,-0.0004
2017-05-02 14:04:44.024,SA0297,-0.0174,0.005,-0.0032
2017-05-02 14:04:44.041,SA0297,-0.0165,0.0052,-0.0076
2017-05-02 14:04:44.043,SA0297,-0.0187,0.0113,-0.0096
2017-05-02 14:04:44.057,SA0297,-0.018,0.0161,-0.0032
2017-05-02 14:04:44.059,SA0297,-0.0154,-0.0048,-0.0054
2017-05-02 14:04:44.073,SA0297,-0.0081,-0.0042,-0.0035
2017-05-02 14:04:44.076,SA0297,-0.0099,-0.0008,-0.0017
2017-05-02 14:04:44.091,SA0297,-0.008,0.0223,-0.0069999999999999
2017-05-02 14:04:44.092,SA0297,0.0028,0.0102,-0.0005
2017-05-02 14:04:44.107,SA0297,-0.0207,-0.0184,-0.0002
2017-05-02 14:04:44.109,SA0297,0.0076,-0.0582,-0.0041
2017-05-02 14:04:44.123,SA0297,-0.0057,-0.0045,-0.0016
2017-05-02 14:04:44.125,SA0297,-0.0062,0.0033,-0.0033
2017-05-02 14:04:44.139,SA0297,-0.0034,-0.0028,-0.0041
2017-05-02 14:04:44.140,SA0297,-0.0041,-0.0032,-0.0032
2017-05-02 14:04:44.156,SA0297,-0.0016,-0.0021,-0.0026
2017-05-02 14:04:44.157,SA0297,-0.0026,-0.0031,-0.0032
2017-05-02 14:04:44.172,SA0297,-0.0025,-0.0005,-0.0034
2017-05-02 14:04:44.173,SA0297,-0.0052,-0.0005,-0.0038
2017-05-02 14:04:44.189,SA0297,-0.0009,-0.001,-0.0046
2017-05-02 14:04:44.206,SA0297,-0.0009,-0.0023,-0.0032
2017-05-02 14:04:44.207,SA0297,-0.0002,-0.0019,-0.004
2017-05-02 14:04:44.222,SA0297,-0.0014,-0.0026,-0.0024
2017-05-02 14:04:44.223,SA0297,-0.0022,0.0001,-0.0018
2017-05-02 14:04:44.239,SA0297,-0.0015,0.0017,-0.0029
2017-05-02 14:04:44.240,SA0297,0.0002,-0.0003,-0.005
2017-05-02 14:04:44.260,SA0297,-0.0024,-0.0002,-0.0001
2017-05-02 14:04:44.305,SA0297,-0.0007,-0.0006,-0.0029
2017-05-02 14:04:44.350,SA0297,0.0007,-0.0032,-0.0029
2017-05-02 14:04:44.400,SA0297,-0.0004,-0.0014,-0.0016
2017-05-02 14:04:44.445,SA0297,-0.0026,0.0007,-0.0024
2017-05-02 14:04:44.489,SA0297,-0.002,-0.0013,-0.0034
2017-05-02 14:04:44.535,SA0297,-0.0013,-0.0009,-0.0013
2017-05-02 14:04:44.580,SA0297,-0.001,0.0012,-0.0028
2017-05-02 14:04:44.625,SA0297,-0.0029,-0.0023,-0.0043
2017-05-02 14:04:44.670,SA0297,0.0,0.0,-0.0028
2017-05-02 14:04:44.715,SA0297,-0.0001,-0.0014,-0.003
2017-05-02 14:04:44.760,SA0297,-0.0007,-0.0014,-0.0027
