time,pid,x,y,z
2017-05-02 14:08:57.465,SA0297,-0.0229,-0.0794,0.0918
2017-05-02 14:08:57.511,SA0297,-0.0781,-0.1141,0.0781
2017-05-02 14:08:57.556,SA0297,-0.1003,-0.0981,0.0589
2017-05-02 14:08:57.606,SA0297,-0.0577,-0.0401,0.0262
2017-05-02 14:08:57.651,SA0297,-0.0448,-0.0058,0.0177
2017-05-02 14:08:57.696,SA0297,-0.016,0.006,-0.0037
2017-05-02 14:08:57.741,SA0297,0.0081,0.0174,-0.0217
2017-05-02 14:08:57.785,SA0297,0.0327,-0.0159,-0.0155
2017-05-02 14:08:57.831,SA0297,0.0129,-0.0199,-0.0634
2017-05-02 14:08:57.877,SA0297,0.0351,0.0577,-0.0771
2017-05-02 14:08:57.921,SA0297,0.0431,0.0766,-0.0699
2017-05-02 14:08:57.967,SA0297,0.0484,0.0888,-0.0408
2017-05-02 14:08:58.012,SA0297,0.0512,0.0902,-0.0267
2017-05-02 14:08:58.057,SA0297,0.0278,0.0578,-0.0075
2017-05-02 14:08:58.102,SA0297,-0.0193,0.0223,0.0365
2017-05-02 14:08:58.148,SA0297,-0.2402,-0.1269,0.192
2017-05-02 14:08:58.192,SA0297,-0.1629,-0.1033,0.1147
2017-05-02 14:08:58.237,SA0297,0.0231,-0.0198,-0.0171
2017-05-02 14:08:58.281,SA0297,0.0581,-0.0047,-0.0215
2017-05-02 14:08:58.327,SA0297,-0.0153,0.0385,0.0243
2017-05-02 14:08:58.372,SA0297,-0.1476,0.1116,0.0772
2017-05-02 14:08:58.417,SA0297,-0.2033,0.0864,0.0819
2017-05-02 14:08:58.462,SA0297,-0.1898,0.0275,0.1025
2017-05-02 14:08:58.507,SA0297,-0.1962,-0.0852,0.0888
2017-05-02 14:08:58.552,SA0297,-0.1241,-0.1829,0.0946
2017-05-02 14:08:58.601,SA0297,0.0082,-0.2558,0.1164
2017-05-02 14:08:58.647,SA0297,0.1001,-0.1478,0.0684
2017-05-02 14:08:58.692,SA0297,0.1182,-0.0241,0.0438
2017-05-02 14:08:58.737,SA0297,0.0839,0.0892,-0.0001
2017-05-02 14:08:58.782,SA0297,0.1182,0.0739,0.1302
2017-05-02 14:08:58.831,SA0297,0.0121,0.0901,0.2084
2017-05-02 14:08:58.872,SA0297,-0.3843,0.1151,0.4641
2017-05-02 14:08:58.917,SA0297,0.0436,0.2833,-0.0934
2017-05-02 14:08:58.961,SA0297,0.0647,0.3337,-0.0332
2017-05-02 14:08:59.007,SA0297,0.1318,0.1658,0.0618
2017-05-02 14:08:59.052,SA0297,0.0766,0.1522,-0.0497
2017-05-02 14:08:59.097,SA0297,-0.0286,-0.0014,-0.1857
2017-05-02 14:08:59.142,SA0297,0.0065,-0.0787,-0.1563
2017-05-02 14:08:59.187,SA0297,0.0374,-0.1813,-0.1402
2017-05-02 14:08:59.232,SA0297,0.1268,-0.1807,-0.0955
2017-05-02 14:08:59.277,SA0297,0.1751,-0.1589,-0.0741
2017-05-02 14:08:59.321,SA0297,0.1947,-0.1176,-0.0626
2017-05-02 14:08:59.367,SA0297,0.1749,-0.0699,-0.0582
2017-05-02 14:08:59.412,SA0297,0.0949,-0.0214,-0.1208
2017-05-02 14:08:59.457,SA0297,0.0214,0.0106,-0.1856
2017-05-02 14:08:59.502,SA0297,0.0326,0.0339,-0.123
2017-05-02 14:08:59.547,SA0297,0.0433,-0.0211,-0.0016
2017-05-02 14:08:59.592,SA0297,-0.001,-0.0705,0.0395
2017-05-02 14:08:59.641,SA0297,-0.0798,-0.1102,-0.0128
2017-05-02 14:08:59.687,SA0297,-0.0723,-0.0771,0.0023
2017-05-02 14:08:59.732,SA0297,-0.039,-0.0163,0.0475
2017-05-02 14:08:59.777,SA0297,-0.0111,0.0132,0.0682
2017-05-02 14:08:59.822,SA0297,-0.0189,0.012,0.0249
2017-05-02 14:08:59.867,SA0297,-0.0048,0.012,-0.0065
2017-05-02 14:08:59.912,SA0297,-0.0001,0.0144,-0.0227
2017-05-02 14:08:59.957,SA0297,0.02,0.0155,-0.026
2017-05-02 14:09:00.001,SA0297,0.032,0.0104,-0.0322
2017-05-02 14:09:00.047,SA0297,0.0599,0.0004,-0.0136
2017-05-02 14:09:00.092,SA0297,0.0559,-0.0161,-0.0283
2017-05-02 14:09:00.137,SA0297,0.0477,-0.0214,-0.0361
2017-05-02 14:09:00.182,SA0297,0.0241,-0.0139,-0.0682
2017-05-02 14:09:00.227,SA0297,-0.0185,0.0062,-0.1312
2017-05-02 14:09:00.272,SA0297,-0.0058,0.0081,-0.1188
2017-05-02 14:09:00.317,SA0297,0.0249,0.0203,-0.0581
2017-05-02 14:09:00.367,SA0297,0.0609,-0.0074,0.0203
2017-05-02 14:09:00.407,SA0297,-0.0076,-0.0473,0.0589
2017-05-02 14:09:00.452,SA0297,-0.5173,-0.1302,0.5489999999999999
2017-05-02 14:09:00.497,SA0297,-0.036,0.0021,0.0389
2017-05-02 14:09:00.542,SA0297,-0.0247,0.0135,-0.1014
2017-05-02 14:09:00.587,SA0297,0.0446,0.0017,-0.0224
2017-05-02 14:09:00.637,SA0297,0.0303,-0.1154,0.0722
2017-05-02 14:09:00.683,SA0297,-0.1451,-0.0351,0.1314
2017-05-02 14:09:00.728,SA0297,-0.1404,-0.0456,0.0888
2017-05-02 14:09:00.772,SA0297,-0.0012,-0.0452,-0.031
2017-05-02 14:09:00.817,SA0297,0.0695,-0.0617,-0.0657
2017-05-02 14:09:00.862,SA0297,-0.0127,-0.0704,0.0274
2017-05-02 14:09:00.907,SA0297,-0.0897,-0.0267,0.0807
