time,pid,x,y,z
2017-05-02 14:07:49.369,SA0297,0.0141,0.0473,0.0121
2017-05-02 14:07:49.413,SA0297,-0.0002,-0.0026,-0.0163
2017-05-02 14:07:49.457,SA0297,-0.0091,-0.0489,-0.0452
2017-05-02 14:07:49.504,SA0297,0.0468,-0.0168,-0.008
2017-05-02 14:07:49.553,SA0297,0.0375,-0.0233,-0.012
2017-05-02 14:07:49.598,SA0297,0.0206,-0.0363,-0.0249
2017-05-02 14:07:49.644,SA0297,0.011,-0.0513,-0.0132
2017-05-02 14:07:49.688,SA0297,0.0027,-0.09,0.0146
2017-05-02 14:07:49.734,SA0297,0.0047,-0.0886,0.0194
2017-05-02 14:07:49.779,SA0297,0.0388,-0.0369,0.0475
2017-05-02 14:07:49.824,SA0297,-0.0335,-0.0315,-0.0029
2017-05-02 14:07:49.868,SA0297,-0.0207,0.0218,0.0053
2017-05-02 14:07:49.913,SA0297,-0.0157,0.0486,0.0017
2017-05-02 14:07:49.958,SA0297,-0.0253,0.0783,-0.0219
2017-05-02 14:07:50.004,SA0297,-0.0356,0.0823,-0.0327
2017-05-02 14:07:50.052,SA0297,-0.0259,0.0878,-0.0204
2017-05-02 14:07:50.093,SA0297,-0.0264,0.0698,-0.0214
2017-05-02 14:07:50.137,SA0297,-0.0281,0.0315,-0.0198
2017-05-02 14:07:50.183,SA0297,-0.0124,0.0047,-0.0087
2017-05-02 14:07:50.228,SA0297,0.0004,-0.011,-0.0001
2017-05-02 14:07:50.273,SA0297,0.0195,0.0081,0.0233
2017-05-02 14:07:50.318,SA0297,0.0197,0.0439,0.02
2017-05-02 14:07:50.363,SA0297,0.006,0.045,-0.0039
2017-05-02 14:07:50.408,SA0297,0.0038,0.0364,-0.0088
2017-05-02 14:07:50.453,SA0297,-0.0008,0.0159,-0.0095
2017-05-02 14:07:50.497,SA0297,0.0032,0.006,-0.0109
2017-05-02 14:07:50.549,SA0297,0.0088,0.0033,-0.0102
2017-05-02 14:07:50.593,SA0297,0.0151,0.006,0.0016
2017-05-02 14:07:50.639,SA0297,-0.0363,-0.0353,-0.0363
2017-05-02 14:07:50.684,SA0297,-0.105,-0.103,-0.0941
2017-05-02 14:07:50.729,SA0297,0.045,0.0205,0.0417
2017-05-02 14:07:50.774,SA0297,0.0591,-0.0007,0.0823
2017-05-02 14:07:50.819,SA0297,0.0052,-0.058,0.0631
2017-05-02 14:07:50.864,SA0297,-0.0197,-0.0434,0.0405
2017-05-02 14:07:50.909,SA0297,-0.0057,-0.0149,0.016
2017-05-02 14:07:50.953,SA0297,-0.0121,-0.009,-0.0037
2017-05-02 14:07:51.001,SA0297,0.0029,0.0007,0.0017
2017-05-02 14:07:51.044,SA0297,0.0152,-0.0049,-0.0009
2017-05-02 14:07:51.089,SA0297,-0.0009,-0.0158,-0.0179
2017-05-02 14:07:51.134,SA0297,0.0102,-0.0062,-0.0087
2017-05-02 14:07:51.179,SA0297,0.0135,-0.011,-0.0037
2017-05-02 14:07:51.224,SA0297,0.022,-0.0103,0.0108
2017-05-02 14:07:51.269,SA0297,0.0055,-0.0304,0.0064
2017-05-02 14:07:51.313,SA0297,-0.0001,-0.0414,0.0039
2017-05-02 14:07:51.359,SA0297,0.0173,-0.0216,0.0214
2017-05-02 14:07:51.404,SA0297,0.0149,-0.017,0.0157
2017-05-02 14:07:51.449,SA0297,-0.0007,-0.0184,0.0056
2017-05-02 14:07:51.494,SA0297,-0.0069999999999999,-0.0189,0.0046
2017-05-02 14:07:51.544,SA0297,-0.0174,-0.0168,-0.0008
2017-05-02 14:07:51.589,SA0297,-0.0266,-0.022,0.0062
2017-05-02 14:07:51.633,SA0297,-0.0262,-0.013,0.0113
2017-05-02 14:07:51.679,SA0297,-0.0088,0.0182,0.0033
2017-05-02 14:07:51.724,SA0297,-0.0006,0.0419,-0.006
2017-05-02 14:07:51.769,SA0297,-0.0102,0.0501,-0.012
2017-05-02 14:07:51.814,SA0297,-0.0086,0.036,-0.0196
2017-05-02 14:07:51.859,SA0297,-0.0053,0.0179,-0.0224
2017-05-02 14:07:51.904,SA0297,0.0037,0.0078,-0.0137
2017-05-02 14:07:51.949,SA0297,0.0132,0.0054,-0.006
2017-05-02 14:07:51.993,SA0297,-0.012,-0.0161,-0.0237
2017-05-02 14:07:52.039,SA0297,-0.0047,-0.0023,-0.0147
2017-05-02 14:07:52.084,SA0297,0.0249,0.029,0.0105
2017-05-02 14:07:52.129,SA0297,0.0202,0.0436,0.0091
2017-05-02 14:07:52.174,SA0297,-0.0099,0.0301,-0.0214
2017-05-02 14:07:52.219,SA0297,0.0027,0.031,-0.0041
2017-05-02 14:07:52.264,SA0297,-0.0307,0.0115,-0.0257
2017-05-02 14:07:52.309,SA0297,-0.0332,0.0252,-0.0372
2017-05-02 14:07:52.356,SA0297,-0.019,0.0381,-0.0198
2017-05-02 14:07:52.399,SA0297,0.0041,0.0584,0.0028
2017-05-02 14:07:52.444,SA0297,-0.009,0.0611,0.0068
2017-05-02 14:07:52.489,SA0297,-0.0176,0.0344,0.0064
2017-05-02 14:07:52.539,SA0297,-0.0066,0.0177,0.0069999999999999
2017-05-02 14:07:52.585,SA0297,-0.0073,-0.0004,0.0192
2017-05-02 14:07:52.629,SA0297,-0.0301,-0.0264,0.0011
2017-05-02 14:07:52.673,SA0297,-0.0159,-0.0359,0.02
2017-05-02 14:07:52.719,SA0297,-0.0026,-0.0416,0.0235
2017-05-02 14:07:52.765,SA0297,-0.0048,-0.0456,0.0015
2017-05-02 14:07:52.809,SA0297,0.0196,-0.0407,0.0185
2017-05-02 14:07:52.854,SA0297,0.0364,-0.0449,0.0186
2017-05-02 14:07:52.899,SA0297,0.0042,-0.0657,-0.0259
2017-05-02 14:07:52.944,SA0297,0.0175,-0.0481,-0.0219
2017-05-02 14:07:52.989,SA0297,0.0261,-0.0484,-0.0177
2017-05-02 14:07:53.040,SA0297,0.0154,-0.0332,-0.0291
2017-05-02 14:07:53.079,SA0297,0.0151,-0.0315,-0.0253
2017-05-02 14:07:53.126,SA0297,0.0083,-0.0537,-0.0148
2017-05-02 14:07:53.169,SA0297,-0.0009,-0.0212,-0.0183
2017-05-02 14:07:53.215,SA0297,-0.0194,-0.0158,-0.0343
2017-05-02 14:07:53.260,SA0297,-0.0238,0.0098,-0.0512
2017-05-02 14:07:53.304,SA0297,0.0269,0.073,-0.0224
2017-05-02 14:07:53.350,SA0297,0.0533,0.1033,0.0049
2017-05-02 14:07:53.395,SA0297,0.0319,0.0707,0.0014
2017-05-02 14:07:53.440,SA0297,-0.0015,0.021,-0.0098
2017-05-02 14:07:53.484,SA0297,0.0108,0.0375,-0.0122
2017-05-02 14:07:53.535,SA0297,0.0222,0.018,-0.0306
2017-05-02 14:07:53.580,SA0297,-0.0071,-0.0131,-0.0906
2017-05-02 14:07:53.625,SA0297,0.045,0.0088,-0.0533
2017-05-02 14:07:53.670,SA0297,0.0575,0.0185,-0.0539
2017-05-02 14:07:53.713,SA0297,0.111,0.0144,-0.0041
2017-05-02 14:07:53.760,SA0297,0.0972,-0.0356,-0.0081
2017-05-02 14:07:53.806,SA0297,-0.0416,-0.1547,-0.1434
2017-05-02 14:07:53.849,SA0297,-0.0097,-0.0836,-0.1331
2017-05-02 14:07:53.895,SA0297,0.0956,-0.0279,-0.0634
2017-05-02 14:07:53.940,SA0297,0.1436,-0.0418,-0.0244
2017-05-02 14:07:53.985,SA0297,0.1844,-0.1008,0.0577
