time,pid,x,y,z
2017-05-02 14:07:26.075,SA0297,0.0503,-0.0483,0.0245
2017-05-02 14:07:26.120,SA0297,0.0113,-0.0466,0.0203
2017-05-02 14:07:26.165,SA0297,-0.0368,0.0628,-0.059
2017-05-02 14:07:26.209,SA0297,-0.0082,0.0332,0.0046
2017-05-02 14:07:26.255,SA0297,0.0346,-0.0174,0.0228
2017-05-02 14:07:26.300,SA0297,0.0437,-0.0144,-0.0066
2017-05-02 14:07:26.345,SA0297,0.0673,-0.1677,0.0852
2017-05-02 14:07:26.391,SA0297,0.0381,-0.0693,0.1072
2017-05-02 14:07:26.435,SA0297,0.0021,-0.2321,0.1122
2017-05-02 14:07:26.480,SA0297,0.0639,-0.0891,0.0222
2017-05-02 14:07:26.529,SA0297,0.1135,0.1535,-0.1151
2017-05-02 14:07:26.575,SA0297,-0.1594,0.3154,0.0135
2017-05-02 14:07:26.620,SA0297,-0.0187,-0.0391,-0.1072
2017-05-02 14:07:26.671,SA0297,-0.0654,0.0374,-0.122
2017-05-02 14:07:26.710,SA0297,0.0348,0.072,0.0309
2017-05-02 14:07:26.755,SA0297,-0.0822,0.0656,0.0657
2017-05-02 14:07:26.800,SA0297,-0.0017,0.0061,0.2802
2017-05-02 14:07:26.846,SA0297,0.0429,-0.0027,0.0104
2017-05-02 14:07:26.889,SA0297,0.0931,0.1141,-0.1271
2017-05-02 14:07:26.936,SA0297,0.1141,-0.005,-0.1138
2017-05-02 14:07:26.980,SA0297,0.0481,0.0551,-0.0543
2017-05-02 14:07:27.041,SA0297,-0.0177,0.0388,0.014
2017-05-02 14:07:27.091,SA0297,-0.0873,0.1295,-0.0232
2017-05-02 14:07:27.115,SA0297,0.0102,-0.0288,0.1016
2017-05-02 14:07:27.161,SA0297,0.0217,-0.0941,0.0115
2017-05-02 14:07:27.207,SA0297,0.0432,-0.0778,0.039
2017-05-02 14:07:27.249,SA0297,0.0642,-0.0659,0.0471
2017-05-02 14:07:27.295,SA0297,0.0145,0.0146,0.0344
2017-05-02 14:07:27.340,SA0297,0.0084,-0.0122,0.0102
2017-05-02 14:07:27.385,SA0297,0.0273,-0.0457,0.0094
2017-05-02 14:07:27.430,SA0297,-0.0004,0.0568,-0.0311
2017-05-02 14:07:27.475,SA0297,0.025,0.0307,-0.0428
2017-05-02 14:07:27.526,SA0297,0.0331,-0.0153,0.1316
2017-05-02 14:07:27.571,SA0297,0.0975,-0.0685,0.1167
2017-05-02 14:07:27.615,SA0297,0.0131,0.0459,-0.0964
