time,pid,x,y,z
2017-05-02 14:28:58.473,PC6771,0.0061,0.0293,0.0352
2017-05-02 14:28:58.499,PC6771,0.0026,0.0253,0.038
2017-05-02 14:28:58.523,PC6771,0.0051,0.0173,0.048
2017-05-02 14:28:58.548,PC6771,0.0011,0.009,0.0366
2017-05-02 14:28:58.575,PC6771,-0.0051,0.0055,0.0388
2017-05-02 14:28:58.598,PC6771,-0.0104,0.0073,0.0328
2017-05-02 14:28:58.623,PC6771,-0.0175,0.0043,0.0258
2017-05-02 14:28:58.648,PC6771,-0.0153,0.0017,0.0289
2017-05-02 14:28:58.673,PC6771,-0.0114,0.0018,0.0193
2017-05-02 14:28:58.697,PC6771,-0.005,0.0049,0.0139
2017-05-02 14:28:58.724,PC6771,-0.0061,0.0103,0.0065
2017-05-02 14:28:58.748,PC6771,-0.0046,0.0002,-0.0045
2017-05-02 14:28:58.773,PC6771,0.0027,0.0032,-0.0099
2017-05-02 14:28:58.798,PC6771,0.0058,0.0018,-0.0115
2017-05-02 14:28:58.823,PC6771,0.0058,0.0067,-0.004
2017-05-02 14:28:58.848,PC6771,-0.0004,0.0014,0.0006
2017-05-02 14:28:58.873,PC6771,0.0012,-0.003,-0.0004
2017-05-02 14:28:58.897,PC6771,-0.0014,0.0042,-0.0037
2017-05-02 14:28:58.923,PC6771,-0.0005,-0.0002,-0.0067
2017-05-02 14:28:58.948,PC6771,0.0027,-0.0004,-0.0069999999999999
2017-05-02 14:28:58.973,PC6771,-0.0016,0.004,-0.0007
2017-05-02 14:28:58.998,PC6771,0.0025,0.0023,0.0101
2017-05-02 14:28:59.023,PC6771,-0.0028,0.0022,0.0096
2017-05-02 14:28:59.048,PC6771,0.001,0.0024,0.0059
2017-05-02 14:28:59.073,PC6771,0.0048,0.0071,0.0017
2017-05-02 14:28:59.097,PC6771,0.0047,0.0085,-0.0013
2017-05-02 14:28:59.123,PC6771,0.0023,0.0062,-0.0033
2017-05-02 14:28:59.148,PC6771,0.005,0.0044,-0.0046
2017-05-02 14:28:59.173,PC6771,0.0038,0.0092,-0.0002
2017-05-02 14:28:59.198,PC6771,0.0007,0.0009,0.0049
2017-05-02 14:28:59.223,PC6771,-0.0047,0.0047,0.0037
2017-05-02 14:28:59.248,PC6771,-0.0064,0.0015,0.0015
2017-05-02 14:28:59.273,PC6771,-0.0051,-0.0007,-0.0058
2017-05-02 14:28:59.297,PC6771,0.0011,0.0026,0.0039
2017-05-02 14:28:59.323,PC6771,0.0041,0.0021,0.0002
2017-05-02 14:28:59.348,PC6771,-0.0002,0.008,-0.0028
2017-05-02 14:28:59.373,PC6771,0.0058,-0.0002,-0.0055
2017-05-02 14:28:59.399,PC6771,-0.0012,0.0033,-0.0024
2017-05-02 14:28:59.429,PC6771,0.001,0.0053,0.0084
2017-05-02 14:28:59.451,PC6771,-0.0027,0.002,0.0142
2017-05-02 14:28:59.473,PC6771,0.0018,0.0003,0.0005
2017-05-02 14:28:59.497,PC6771,-0.0092,-0.0018,-0.0113
2017-05-02 14:28:59.523,PC6771,-0.0051,-0.0006,-0.0098
2017-05-02 14:28:59.548,PC6771,0.0002,0.0038,0.0039
2017-05-02 14:28:59.572,PC6771,0.0008,0.0037,0.0051
2017-05-02 14:28:59.599,PC6771,-0.0032,0.0092,0.0063
2017-05-02 14:28:59.622,PC6771,-0.0034,0.0078,0.0061
2017-05-02 14:28:59.648,PC6771,-0.0027,0.0085,0.0026
2017-05-02 14:28:59.672,PC6771,0.0,0.004,0.0038
2017-05-02 14:28:59.697,PC6771,0.0015,0.0115,0.0067
2017-05-02 14:28:59.721,PC6771,0.0006,0.0119,0.0007
2017-05-02 14:28:59.749,PC6771,0.0017,0.0068,0.0117
2017-05-02 14:28:59.773,PC6771,0.0012,-0.0004,0.004
2017-05-02 14:28:59.798,PC6771,-0.0003,0.0054,0.0067
2017-05-02 14:28:59.823,PC6771,0.004,-0.0046,0.0015
2017-05-02 14:28:59.848,PC6771,0.006,-0.0008,-0.0053
2017-05-02 14:28:59.873,PC6771,0.0051,0.0046,0.0014
2017-05-02 14:28:59.897,PC6771,0.0063,0.0021,0.0056
2017-05-02 14:28:59.921,PC6771,0.0038,0.0005,0.0018
2017-05-02 14:28:59.948,PC6771,0.01,0.0021,-0.0088
2017-05-02 14:28:59.972,PC6771,0.0052,0.0052,-0.0036
2017-05-02 14:28:59.998,PC6771,0.0026,-0.0006,-0.0061
2017-05-02 14:29:00.036,PC6771,-0.0067,-0.0017,0.0058
2017-05-02 14:29:00.047,PC6771,-0.003,-0.0022,0.0031
2017-05-02 14:29:00.072,PC6771,-0.0011,0.0004,0.0044
2017-05-02 14:29:00.097,PC6771,-0.0026,-0.0044,-0.0082
2017-05-02 14:29:00.121,PC6771,-0.0047,-0.0058,-0.0074
2017-05-02 14:29:00.147,PC6771,-0.0022,-0.0011,0.0014
2017-05-02 14:29:00.172,PC6771,0.0048,0.0011,0.0116
2017-05-02 14:29:00.197,PC6771,0.0033,0.0018,0.0021
2017-05-02 14:29:00.222,PC6771,-0.0018,0.0036,-0.0006
2017-05-02 14:29:00.247,PC6771,0.0037,0.0066,-0.0105
2017-05-02 14:29:00.272,PC6771,-0.0014,0.0031,-0.0025
2017-05-02 14:29:00.297,PC6771,0.0015,0.0041,-0.0012
2017-05-02 14:29:00.323,PC6771,0.0008,0.0074,0.0098
2017-05-02 14:29:00.347,PC6771,0.0009,-0.0058,0.0106
2017-05-02 14:29:00.372,PC6771,0.0006,0.0043,0.0077
2017-05-02 14:29:00.397,PC6771,0.0024,0.0031,-0.0005
2017-05-02 14:29:00.422,PC6771,0.0025,0.0025,-0.0096
2017-05-02 14:29:00.447,PC6771,0.0032,0.0034,-0.0051
2017-05-02 14:29:00.473,PC6771,0.0023,0.0002,0.0019
