time,pid,x,y,z
2017-05-02 14:30:18.071,PC6771,0.0112,-0.0123,-0.0002
2017-05-02 14:30:18.093,PC6771,0.0132,-0.0103,-0.0022
2017-05-02 14:30:18.118,PC6771,0.0081,-0.0015,-0.0036
2017-05-02 14:30:18.143,PC6771,0.0032,-0.0028,-0.0039
2017-05-02 14:30:18.168,PC6771,-0.0053,0.0058,-0.0053
2017-05-02 14:30:18.193,PC6771,-0.0069,0.0085,-0.0046
2017-05-02 14:30:18.217,PC6771,-0.008,0.0094,-0.009
2017-05-02 14:30:18.241,PC6771,-0.0108,0.0061,-0.0118
2017-05-02 14:30:18.268,PC6771,-0.0103,0.0053,-0.0118
2017-05-02 14:30:18.293,PC6771,-0.0076,0.0033,-0.0064
2017-05-02 14:30:18.317,PC6771,-0.0008,0.0053,-0.0015
2017-05-02 14:30:18.343,PC6771,0.0033,0.0056,0.0046
2017-05-02 14:30:18.368,PC6771,0.0076,0.0017,0.0109
2017-05-02 14:30:18.393,PC6771,0.0069999999999999,0.0024,0.0109
2017-05-02 14:30:18.419,PC6771,0.0064,0.0008,0.005
2017-05-02 14:30:18.443,PC6771,0.0058,-0.0052,0.0003
2017-05-02 14:30:18.467,PC6771,0.0056,-0.0059,-0.0009
2017-05-02 14:30:18.492,PC6771,0.0103,-0.0048,-0.005
2017-05-02 14:30:18.517,PC6771,0.0085,-0.0065,-0.0054
2017-05-02 14:30:18.542,PC6771,0.0057,-0.0029,-0.004
2017-05-02 14:30:18.567,PC6771,0.0071,-0.0008,-0.0032
2017-05-02 14:30:18.592,PC6771,0.0074,0.0017,-0.0016
2017-05-02 14:30:18.617,PC6771,0.0062,-0.0006,-0.0021
2017-05-02 14:30:18.641,PC6771,0.004,-0.0012,-0.0057
2017-05-02 14:30:18.667,PC6771,0.0027,-0.0016,-0.005
2017-05-02 14:30:18.692,PC6771,0.004,0.0062,-0.001
2017-05-02 14:30:18.717,PC6771,-0.0016,0.004,0.0008
2017-05-02 14:30:18.742,PC6771,-0.0006,0.0051,-0.0001
2017-05-02 14:30:18.767,PC6771,-0.0006,0.0061,0.0038
2017-05-02 14:30:18.792,PC6771,-0.0043,0.0091,0.0037
2017-05-02 14:30:18.817,PC6771,-0.0085,0.0007,0.0043
2017-05-02 14:30:18.846,PC6771,-0.0024,0.0061,0.0046
2017-05-02 14:30:18.867,PC6771,0.0016,0.0095,0.0076
2017-05-02 14:30:18.892,PC6771,0.0084,0.0039,0.0052
2017-05-02 14:30:18.917,PC6771,0.0104,-0.0058,-0.006
2017-05-02 14:30:18.942,PC6771,0.0074,-0.0191,-0.0129
2017-05-02 14:30:18.967,PC6771,0.0045,-0.0183,-0.0117
