time,pid,x,y,z
2017-05-02 14:30:05.527,PC6771,-0.2342,0.1773,-0.1262
2017-05-02 14:30:05.552,PC6771,-0.3487,0.3461,-0.0435
2017-05-02 14:30:05.577,PC6771,-0.3136,0.3887,0.021
2017-05-02 14:30:05.601,PC6771,-0.1936,0.206,0.2081
2017-05-02 14:30:05.627,PC6771,0.0596,0.0762,0.3646
2017-05-02 14:30:05.652,PC6771,0.0951,-0.0749,0.3219
2017-05-02 14:30:05.677,PC6771,0.2075,-0.3063,0.0108
2017-05-02 14:30:05.704,PC6771,0.1839,-0.0707,-0.0297
2017-05-02 14:30:05.727,PC6771,0.0924,0.0024,-0.0943
2017-05-02 14:30:05.752,PC6771,-0.0086,0.0725,-0.0942
2017-05-02 14:30:05.777,PC6771,-0.0104,0.0699,-0.0251
2017-05-02 14:30:05.801,PC6771,-0.1611,0.1848,-0.0228
2017-05-02 14:30:05.827,PC6771,-0.4264,0.0234,-0.2355
2017-05-02 14:30:05.852,PC6771,-0.4524,0.0631,-0.2656
2017-05-02 14:30:05.877,PC6771,0.0387,0.0739,-0.1982
2017-05-02 14:30:05.902,PC6771,0.2057,-0.1927,0.0674
2017-05-02 14:30:05.927,PC6771,0.2897,-0.2246,0.1569
2017-05-02 14:30:05.952,PC6771,0.2787,-0.1914,0.1611
2017-05-02 14:30:05.977,PC6771,0.1401,-0.0486,0.1733
2017-05-02 14:30:06.001,PC6771,0.177,-0.0031,0.0471
2017-05-02 14:30:06.025,PC6771,0.1773,-0.0734,-0.0778
2017-05-02 14:30:06.051,PC6771,0.1116,0.0019,-0.0376
2017-05-02 14:30:06.076,PC6771,-0.0164,-0.0336,-0.0797
2017-05-02 14:30:06.101,PC6771,-0.0802,-0.0252,-0.0922
2017-05-02 14:30:06.127,PC6771,0.1236,-0.0184,-0.0242
2017-05-02 14:30:06.151,PC6771,-0.0211,0.0279,0.0415
2017-05-02 14:30:06.176,PC6771,-0.0719,-0.032,-0.0094
2017-05-02 14:30:06.201,PC6771,-0.0419,-0.0212,0.0083
2017-05-02 14:30:06.225,PC6771,-0.1039,-0.0134,0.0615
2017-05-02 14:30:06.251,PC6771,-0.1299,0.0056,0.1162
2017-05-02 14:30:06.276,PC6771,0.0248,0.1317,0.0373
2017-05-02 14:30:06.301,PC6771,0.0506,0.117,0.0394
2017-05-02 14:30:06.326,PC6771,0.1282,0.1263,-0.0285
2017-05-02 14:30:06.351,PC6771,0.1213,0.0862,-0.084
2017-05-02 14:30:06.376,PC6771,0.0149,0.0157,-0.031
2017-05-02 14:30:06.401,PC6771,-0.0209,0.0234,-0.0458
2017-05-02 14:30:06.425,PC6771,-0.1107,0.0498,-0.1011
2017-05-02 14:30:06.451,PC6771,-0.1397,0.0943,-0.1466
2017-05-02 14:30:06.476,PC6771,-0.1395,0.0904,-0.1219
2017-05-02 14:30:06.501,PC6771,-0.1397,0.0464,-0.085
2017-05-02 14:30:06.526,PC6771,-0.1208,-0.0253,0.0026
2017-05-02 14:30:06.551,PC6771,-0.094,-0.0367,0.0626
2017-05-02 14:30:06.576,PC6771,-0.0487,-0.0032,0.1048
2017-05-02 14:30:06.601,PC6771,-0.0003,0.0459,0.1166
2017-05-02 14:30:06.625,PC6771,0.051,0.076,0.0883
2017-05-02 14:30:06.651,PC6771,0.0578,0.0637,0.1133
2017-05-02 14:30:06.676,PC6771,0.051,0.0341,0.1015
2017-05-02 14:30:06.701,PC6771,0.0367,-0.0065,0.0901
2017-05-02 14:30:06.726,PC6771,0.0255,-0.0292,0.0395
2017-05-02 14:30:06.751,PC6771,0.0273,-0.0413,-0.0145
2017-05-02 14:30:06.776,PC6771,0.0469,0.0006,-0.027
2017-05-02 14:30:06.801,PC6771,0.022,-0.0447,-0.0821
2017-05-02 14:30:06.825,PC6771,0.0877,-0.0744,-0.1154
2017-05-02 14:30:06.851,PC6771,0.0759,-0.0322,-0.1171
2017-05-02 14:30:06.876,PC6771,0.0134,0.0102,-0.1062
2017-05-02 14:30:06.901,PC6771,0.0604,-0.1558,-0.1454
2017-05-02 14:30:06.926,PC6771,0.0698,-0.1917,-0.1509
2017-05-02 14:30:06.951,PC6771,0.0668,-0.1952,-0.1462
2017-05-02 14:30:06.976,PC6771,0.117,-0.2162,-0.0546
2017-05-02 14:30:07.001,PC6771,0.0834,-0.1855,-0.028
2017-05-02 14:30:07.025,PC6771,0.018,-0.185,-0.1495
2017-05-02 14:30:07.051,PC6771,0.062,-0.1192,-0.1257
2017-05-02 14:30:07.076,PC6771,0.0408,-0.0778,-0.0676
2017-05-02 14:30:07.100,PC6771,0.0809,-0.0041,-0.0465
2017-05-02 14:30:07.126,PC6771,0.165,0.1017,-0.0521
2017-05-02 14:30:07.155,PC6771,0.0572,0.0469,0.1479
2017-05-02 14:30:07.176,PC6771,0.0482,0.0146,0.1542
2017-05-02 14:30:07.201,PC6771,0.0888,0.0342,0.1091
2017-05-02 14:30:07.225,PC6771,0.0684,0.0114,0.1376
2017-05-02 14:30:07.251,PC6771,0.0539,0.0099,0.1357
2017-05-02 14:30:07.276,PC6771,0.0336,-0.0145,0.1335
2017-05-02 14:30:07.301,PC6771,0.0089,0.0178,0.0843
2017-05-02 14:30:07.326,PC6771,-0.0229,0.0086,0.072
2017-05-02 14:30:07.351,PC6771,-0.0395,0.014,0.025
2017-05-02 14:30:07.376,PC6771,-0.0471,0.0676,0.0202
2017-05-02 14:30:07.401,PC6771,-0.0586,0.0754,-0.0037
2017-05-02 14:30:07.425,PC6771,-0.0534,0.0728,-0.0212
2017-05-02 14:30:07.451,PC6771,-0.0272,0.0648,-0.0459
2017-05-02 14:30:07.476,PC6771,-0.0097,0.043,-0.0481
2017-05-02 14:30:07.500,PC6771,0.0439,0.0415,-0.0499
2017-05-02 14:30:07.526,PC6771,0.0543,0.0343,-0.0154
2017-05-02 14:30:07.550,PC6771,0.0547,0.0151,0.0018
2017-05-02 14:30:07.575,PC6771,0.051,0.0016,0.0013
2017-05-02 14:30:07.600,PC6771,0.0399,0.0028,0.0072
2017-05-02 14:30:07.625,PC6771,0.0303,-0.0195,0.0075
2017-05-02 14:30:07.649,PC6771,0.0206,-0.0469,0.003
2017-05-02 14:30:07.676,PC6771,0.0169,-0.053,0.0185
2017-05-02 14:30:07.700,PC6771,0.0249,-0.0278,0.0405
2017-05-02 14:30:07.725,PC6771,0.0477,0.004,0.0481
2017-05-02 14:30:07.752,PC6771,0.0555,0.0289,0.048
2017-05-02 14:30:07.775,PC6771,0.087,0.063,0.0421
2017-05-02 14:30:07.800,PC6771,0.0797,0.0411,0.0737
2017-05-02 14:30:07.825,PC6771,0.0653,-0.0139,0.1194
2017-05-02 14:30:07.849,PC6771,0.0392,-0.0725,0.1325
2017-05-02 14:30:07.875,PC6771,-0.0116,-0.1348,0.0942
2017-05-02 14:30:07.900,PC6771,-0.0273,-0.124,0.0419
2017-05-02 14:30:07.925,PC6771,-0.0226,-0.0739,0.0094
2017-05-02 14:30:07.950,PC6771,0.0026,-0.0172,-0.0094
2017-05-02 14:30:07.975,PC6771,0.0222,0.0085,-0.0073
2017-05-02 14:30:08.000,PC6771,0.045,-0.0044,0.0056
2017-05-02 14:30:08.025,PC6771,0.0907,-0.0579,0.0469
2017-05-02 14:30:08.049,PC6771,0.1097,-0.0902,0.0759
2017-05-02 14:30:08.075,PC6771,0.0819999999999999,-0.1129,0.0875
2017-05-02 14:30:08.100,PC6771,0.0325,-0.0862,0.0593
2017-05-02 14:30:08.125,PC6771,-0.0036,-0.0024,0.0153
2017-05-02 14:30:08.150,PC6771,-0.0141,0.0698,-0.0068
2017-05-02 14:30:08.179,PC6771,-0.0265,0.1072,-0.0364
2017-05-02 14:30:08.200,PC6771,-0.0485,0.0938,-0.0433
2017-05-02 14:30:08.225,PC6771,-0.0739,0.0139,-0.0441
2017-05-02 14:30:08.249,PC6771,-0.0722,-0.0296,-0.0592
2017-05-02 14:30:08.275,PC6771,-0.0781,-0.0587,-0.0714
2017-05-02 14:30:08.300,PC6771,-0.07,-0.0343,-0.0887
2017-05-02 14:30:08.325,PC6771,-0.0467,0.0153,-0.0737
2017-05-02 14:30:08.350,PC6771,-0.0251,0.0314,-0.0628
2017-05-02 14:30:08.375,PC6771,0.021,0.0227,-0.0371
2017-05-02 14:30:08.400,PC6771,0.045,-0.0024,-0.0229
2017-05-02 14:30:08.425,PC6771,0.0559,-0.0336,-0.0013
2017-05-02 14:30:08.449,PC6771,0.0447,-0.0359,0.0019
2017-05-02 14:30:08.475,PC6771,0.0064,-0.0118,-0.0021
2017-05-02 14:30:08.500,PC6771,-0.0179,0.003,-0.0052
2017-05-02 14:30:08.525,PC6771,-0.0312,0.0179,-0.0111
2017-05-02 14:30:08.550,PC6771,-0.0281,0.0291,-0.0043
2017-05-02 14:30:08.575,PC6771,-0.0104,0.0049,0.0006
2017-05-02 14:30:08.600,PC6771,0.0131,-0.0076,0.0069999999999999
2017-05-02 14:30:08.625,PC6771,0.0263,-0.0237,0.0084
2017-05-02 14:30:08.649,PC6771,0.0276,-0.0166,-0.0002
2017-05-02 14:30:08.675,PC6771,0.0082,-0.0112,-0.0059
2017-05-02 14:30:08.700,PC6771,-0.0056,-0.003,-0.0187
2017-05-02 14:30:08.725,PC6771,-0.0104,-0.002,-0.0197
2017-05-02 14:30:08.749,PC6771,-0.0081,-0.0133,-0.0269
2017-05-02 14:30:08.776,PC6771,0.0037,-0.0138,-0.0274
2017-05-02 14:30:08.800,PC6771,0.0127,-0.0141,-0.0173
2017-05-02 14:30:08.825,PC6771,0.0178,-0.0174,-0.0126
2017-05-02 14:30:08.849,PC6771,0.0184,-0.0104,-0.0008
2017-05-02 14:30:08.873,PC6771,0.018,-0.0102,0.0024
2017-05-02 14:30:08.899,PC6771,0.0114,-0.0069,0.0085
2017-05-02 14:30:08.926,PC6771,0.0067,-0.0061,0.0115
2017-05-02 14:30:08.949,PC6771,0.0057,-0.0006,0.014
2017-05-02 14:30:08.989,PC6771,0.0081,0.0033,0.0195
2017-05-02 14:30:08.999,PC6771,0.0073,-0.0027,0.0174
2017-05-02 14:30:09.024,PC6771,0.0092,-0.0083,0.0123
2017-05-02 14:30:09.049,PC6771,0.0086,-0.0076,0.0134
2017-05-02 14:30:09.073,PC6771,0.0132,-0.0057,0.0135
2017-05-02 14:30:09.099,PC6771,0.0113,0.0009,0.0183
2017-05-02 14:30:09.124,PC6771,0.0101,0.0029,0.0173
2017-05-02 14:30:09.150,PC6771,0.0082,0.0052,0.0208
2017-05-02 14:30:09.174,PC6771,0.0064,0.0067,0.0182
2017-05-02 14:30:09.199,PC6771,0.0043,0.0099,0.0153
2017-05-02 14:30:09.224,PC6771,0.0015,0.0144,0.0154
2017-05-02 14:30:09.249,PC6771,-0.0022,0.004,0.0145
2017-05-02 14:30:09.273,PC6771,-0.003,0.0056,0.0145
2017-05-02 14:30:09.299,PC6771,-0.0017,0.0079,0.015
2017-05-02 14:30:09.324,PC6771,0.0012,0.0137,0.0215
2017-05-02 14:30:09.349,PC6771,-0.0001,0.0114,0.0303
2017-05-02 14:30:09.374,PC6771,0.0002,0.0091,0.027
2017-05-02 14:30:09.399,PC6771,-0.003,0.0021,0.0253
2017-05-02 14:30:09.424,PC6771,-0.0014,0.0044,0.0251
2017-05-02 14:30:09.449,PC6771,0.0057,0.0106,0.0316
2017-05-02 14:30:09.473,PC6771,0.0069999999999999,0.0062,0.028
2017-05-02 14:30:09.499,PC6771,0.0069999999999999,0.003,0.0268
2017-05-02 14:30:09.524,PC6771,0.005,0.0021,0.0254
2017-05-02 14:30:09.549,PC6771,-0.0004,0.0099,0.0194
2017-05-02 14:30:09.574,PC6771,-0.0019,0.0129,0.0181
2017-05-02 14:30:09.599,PC6771,-0.0009,0.0047,0.0088
2017-05-02 14:30:09.624,PC6771,-0.0005,0.0006,0.0004
2017-05-02 14:30:09.649,PC6771,-0.0023,0.0023,-0.0028
2017-05-02 14:30:09.673,PC6771,-0.0005,0.0025,-0.0069999999999999
2017-05-02 14:30:09.699,PC6771,-0.0016,0.0104,-0.0062
2017-05-02 14:30:09.724,PC6771,-0.0036,0.0078,-0.0095
2017-05-02 14:30:09.749,PC6771,-0.0007,0.0098,-0.0082
2017-05-02 14:30:09.774,PC6771,-0.0009,0.0064,-0.0081
2017-05-02 14:30:09.800,PC6771,-0.0002,0.0053,-0.0126
2017-05-02 14:30:09.824,PC6771,-0.0069999999999999,0.0008,-0.0113
2017-05-02 14:30:09.849,PC6771,-0.0069999999999999,0.0001,-0.0186
2017-05-02 14:30:09.873,PC6771,-0.0052,0.0005,-0.0105
2017-05-02 14:30:09.899,PC6771,-0.0024,-0.0013,-0.0056
2017-05-02 14:30:09.924,PC6771,0.0025,-0.0009,-0.001
2017-05-02 14:30:09.949,PC6771,0.0022,-0.0019,-0.0007
2017-05-02 14:30:09.974,PC6771,0.0031,-0.0011,0.0047
2017-05-02 14:30:09.999,PC6771,0.0038,-0.0041,0.0037
2017-05-02 14:30:10.024,PC6771,0.0031,-0.0087,-0.0025
2017-05-02 14:30:10.049,PC6771,0.0038,-0.0087,-0.0021
2017-05-02 14:30:10.073,PC6771,0.0102,-0.01,-0.0032
2017-05-02 14:30:10.099,PC6771,0.0139,-0.0098,-0.0086
2017-05-02 14:30:10.124,PC6771,0.0125,-0.0113,-0.0129
2017-05-02 14:30:10.149,PC6771,0.0096,-0.0183,-0.0111
2017-05-02 14:30:10.173,PC6771,0.0096,-0.017,-0.0072
2017-05-02 14:30:10.199,PC6771,0.0069999999999999,-0.0117,-0.0025
2017-05-02 14:30:10.227,PC6771,0.0076,-0.0062,-0.0007
2017-05-02 14:30:10.249,PC6771,0.0054,-0.004,0.0006
2017-05-02 14:30:10.273,PC6771,0.0069999999999999,-0.0062,0.0034
2017-05-02 14:30:10.299,PC6771,0.0087,-0.0083,0.0009
2017-05-02 14:30:10.323,PC6771,0.008,-0.0086,-0.0047
2017-05-02 14:30:10.348,PC6771,0.0074,-0.0087,-0.0058
2017-05-02 14:30:10.373,PC6771,0.0072,-0.0056,-0.0036
2017-05-02 14:30:10.398,PC6771,0.0049,-0.0066,-0.0049
2017-05-02 14:30:10.424,PC6771,-0.0012,-0.0066,-0.0064
