time,pid,x,y,z
2017-05-02 14:30:55.590,PC6771,0.0154,-0.0111,0.0256
2017-05-02 14:30:55.614,PC6771,0.0338,-0.0016,0.0223
2017-05-02 14:30:55.639,PC6771,0.0242,0.0035,0.0122
2017-05-02 14:30:55.664,PC6771,0.0047,0.0066,-0.014
2017-05-02 14:30:55.689,PC6771,0.0028,0.0081,-0.0199
2017-05-02 14:30:55.715,PC6771,0.0092,-0.0008,-0.0124
2017-05-02 14:30:55.740,PC6771,0.0028,-0.0128,-0.0145
2017-05-02 14:30:55.764,PC6771,-0.014,-0.0205,-0.0218
2017-05-02 14:30:55.789,PC6771,-0.0055,-0.0129,-0.0117
2017-05-02 14:30:55.814,PC6771,0.0083,-0.0084,0.0196
2017-05-02 14:30:55.839,PC6771,0.0108,-0.0157,0.009
2017-05-02 14:30:55.864,PC6771,0.0257,0.0067,0.0005
2017-05-02 14:30:55.889,PC6771,0.012,0.012,0.0029
2017-05-02 14:30:55.913,PC6771,0.008,0.0139,0.003
2017-05-02 14:30:55.939,PC6771,0.012,0.0313,0.0093
2017-05-02 14:30:55.966,PC6771,0.0124,0.0281,0.0109
2017-05-02 14:30:55.989,PC6771,0.0106,0.027,-0.0017
2017-05-02 14:30:56.014,PC6771,0.015,0.0111,-0.0169
2017-05-02 14:30:56.039,PC6771,0.0239,0.005,-0.0249
2017-05-02 14:30:56.064,PC6771,0.0002,-0.0129,-0.0215
2017-05-02 14:30:56.089,PC6771,-0.0045,-0.0187,-0.0184
2017-05-02 14:30:56.113,PC6771,0.0205,-0.0217,-0.0106
2017-05-02 14:30:56.139,PC6771,0.0375,-0.0011,0.0075
2017-05-02 14:30:56.164,PC6771,0.0354,0.027,0.0223
2017-05-02 14:30:56.189,PC6771,0.0407,0.0101,-0.0013
2017-05-02 14:30:56.214,PC6771,0.0391,-0.0162,-0.0296
2017-05-02 14:30:56.239,PC6771,-0.0145,-0.0132,-0.0346
2017-05-02 14:30:56.264,PC6771,-0.0661,0.0004,-0.0317
2017-05-02 14:30:56.289,PC6771,-0.0543,-0.0085,-0.0303
2017-05-02 14:30:56.313,PC6771,-0.024,-0.0356,-0.0092
2017-05-02 14:30:56.339,PC6771,-0.0092,-0.03,0.0114
2017-05-02 14:30:56.364,PC6771,0.0238,-0.0236,0.0382
2017-05-02 14:30:56.392,PC6771,0.015,0.0397,0.0505
2017-05-02 14:30:56.414,PC6771,0.0197,0.0355,0.043
2017-05-02 14:30:56.439,PC6771,0.0552,-0.0101,0.0242
2017-05-02 14:30:56.464,PC6771,0.0878,-0.0155,0.0387
2017-05-02 14:30:56.489,PC6771,0.0386,0.0058,0.0285
2017-05-02 14:30:56.513,PC6771,0.0099,0.0016,-0.0003
2017-05-02 14:30:56.539,PC6771,0.0075,-0.0039,-0.0076
2017-05-02 14:30:56.564,PC6771,0.0081,0.0015,-0.0034
2017-05-02 14:30:56.589,PC6771,0.0223,-0.001,0.004
2017-05-02 14:30:56.614,PC6771,0.0163,-0.0121,0.0176
2017-05-02 14:30:56.639,PC6771,-0.0291,0.0151,0.0131
2017-05-02 14:30:56.664,PC6771,0.0105,0.0158,0.0322
2017-05-02 14:30:56.689,PC6771,0.1205,-0.0433,0.0573
2017-05-02 14:30:56.713,PC6771,0.1907,-0.0702,0.064
