time,pid,x,y,z
2017-05-02 14:28:33.441,PC6771,0.0114,0.0059,0.0073
2017-05-02 14:28:33.465,PC6771,0.0146,0.002,0.008
2017-05-02 14:28:33.491,PC6771,0.0123,-0.0021,0.0015
2017-05-02 14:28:33.516,PC6771,0.0055,-0.0045,0.0007
2017-05-02 14:28:33.541,PC6771,0.0052,-0.0053,0.0019
2017-05-02 14:28:33.566,PC6771,0.0027,-0.0072,-0.0031
2017-05-02 14:28:33.591,PC6771,0.0041,-0.0048,-0.0066
2017-05-02 14:28:33.616,PC6771,-0.0014,-0.0045,-0.0056
2017-05-02 14:28:33.641,PC6771,-0.002,-0.0061,-0.0085
2017-05-02 14:28:33.665,PC6771,-0.0061,-0.0069,-0.011
2017-05-02 14:28:33.691,PC6771,-0.0103,-0.0032,-0.0098
2017-05-02 14:28:33.716,PC6771,-0.0131,0.0036,-0.0008
2017-05-02 14:28:33.741,PC6771,-0.013,-0.0014,-0.0
2017-05-02 14:28:33.766,PC6771,-0.0093,0.0077,0.0135
2017-05-02 14:28:33.791,PC6771,-0.0043,0.0099,0.0148
2017-05-02 14:28:33.816,PC6771,-0.0043,0.013,0.0106
2017-05-02 14:28:33.841,PC6771,0.0039,0.0107,0.0065
2017-05-02 14:28:33.865,PC6771,0.0122,0.0076,0.0026
2017-05-02 14:28:33.891,PC6771,0.0166,0.0091,0.006
2017-05-02 14:28:33.916,PC6771,0.014,0.002,-0.0049
2017-05-02 14:28:33.941,PC6771,0.0061,-0.0042,-0.0088
2017-05-02 14:28:33.966,PC6771,-0.0013,-0.0124,-0.0057
2017-05-02 14:28:33.991,PC6771,-0.0039,-0.0117,-0.0128
2017-05-02 14:28:34.016,PC6771,-0.0034,-0.0069,-0.0076
2017-05-02 14:28:34.041,PC6771,-0.0043,-0.0045,-0.0051
2017-05-02 14:28:34.065,PC6771,-0.0069,0.0027,0.0006
2017-05-02 14:28:34.091,PC6771,-0.0032,0.0067,-0.0025
2017-05-02 14:28:34.116,PC6771,-0.0038,0.0153,0.0033
2017-05-02 14:28:34.141,PC6771,-0.004,0.0142,0.0002
2017-05-02 14:28:34.166,PC6771,-0.0094,0.0116,0.0073
2017-05-02 14:28:34.191,PC6771,-0.0107,0.0108,0.0074
2017-05-02 14:28:34.216,PC6771,-0.0113,0.0098,0.0117
2017-05-02 14:28:34.241,PC6771,-0.0122,0.004,0.0121
2017-05-02 14:28:34.265,PC6771,-0.0098,-0.0017,0.0047
2017-05-02 14:28:34.291,PC6771,-0.0079,-0.0063,0.002
2017-05-02 14:28:34.316,PC6771,-0.0031,-0.0135,-0.0108
2017-05-02 14:28:34.341,PC6771,-0.0013,-0.011,-0.011
2017-05-02 14:28:34.366,PC6771,0.0065,-0.0064,-0.0036
2017-05-02 14:28:34.391,PC6771,0.0123,-0.0051,0.0058
2017-05-02 14:28:34.416,PC6771,0.0185,0.0023,0.0071
2017-05-02 14:28:34.441,PC6771,0.0231,0.0074,0.0013
2017-05-02 14:28:34.468,PC6771,0.022,0.0157,-0.0015
2017-05-02 14:28:34.491,PC6771,0.0195,0.0145,0.0005
2017-05-02 14:28:34.516,PC6771,0.0097,0.0125,0.0078
2017-05-02 14:28:34.541,PC6771,0.0019,0.0051,0.0052
2017-05-02 14:28:34.566,PC6771,-0.0083,0.0005,0.0082
2017-05-02 14:28:34.591,PC6771,-0.0101,0.0033,0.0118
2017-05-02 14:28:34.617,PC6771,-0.014,-0.0105,-0.0021
2017-05-02 14:28:34.641,PC6771,-0.0161,-0.0113,-0.0158
