time,pid,x,y,z
2017-05-02 14:30:43.099,PC6771,0.1272,-0.044,0.078
2017-05-02 14:30:43.124,PC6771,-0.1009,-0.0894,0.0481
2017-05-02 14:30:43.149,PC6771,-0.1879,-0.1326,0.0027
2017-05-02 14:30:43.174,PC6771,-0.182,-0.0999,-0.0464
2017-05-02 14:30:43.199,PC6771,-0.1036,-0.0301,-0.0374
2017-05-02 14:30:43.224,PC6771,0.0079,0.1094,0.0501
2017-05-02 14:30:43.252,PC6771,0.0128,0.1965,0.0684
2017-05-02 14:30:43.273,PC6771,-0.0779,0.1887,0.0916
2017-05-02 14:30:43.299,PC6771,-0.1035,0.1663,0.1461
2017-05-02 14:30:43.324,PC6771,-0.1003,0.1128,0.1069
2017-05-02 14:30:43.349,PC6771,-0.1273,0.0917,0.0683
2017-05-02 14:30:43.374,PC6771,-0.1397,0.077,0.055
2017-05-02 14:30:43.399,PC6771,-0.1305,0.096,0.0529
2017-05-02 14:30:43.424,PC6771,-0.1145,-0.0045,0.0547
2017-05-02 14:30:43.449,PC6771,-0.0953,-0.0495,0.0723
2017-05-02 14:30:43.473,PC6771,-0.0764,-0.0598,0.1233
2017-05-02 14:30:43.499,PC6771,-0.0354,-0.0599,0.1442
2017-05-02 14:30:43.524,PC6771,0.1101,0.0211,0.125
2017-05-02 14:30:43.548,PC6771,0.1973,0.044,0.1228
2017-05-02 14:30:43.574,PC6771,0.2558,0.0265,0.1405
2017-05-02 14:30:43.599,PC6771,0.2905,0.0195,0.1272
2017-05-02 14:30:43.624,PC6771,0.4458,0.0863,0.0428
2017-05-02 14:30:43.649,PC6771,0.5091,0.0693,-0.0567
2017-05-02 14:30:43.678,PC6771,0.2975,-0.0487,-0.0767
2017-05-02 14:30:43.699,PC6771,0.0162,-0.215,-0.1159
2017-05-02 14:30:43.723,PC6771,-0.1698,-0.3103,-0.2005
2017-05-02 14:30:43.749,PC6771,-0.1362,-0.2372,-0.1863
2017-05-02 14:30:43.773,PC6771,0.0326,-0.0312,-0.0847
2017-05-02 14:30:43.799,PC6771,0.0774,0.1177,0.0031
2017-05-02 14:30:43.823,PC6771,-0.0658,0.032,0.1602
2017-05-02 14:30:43.848,PC6771,-0.0871,-0.1169,0.2002
2017-05-02 14:30:43.873,PC6771,-0.0031,-0.2326,0.2378
2017-05-02 14:30:43.899,PC6771,0.0593,-0.2432,0.2672
2017-05-02 14:30:43.923,PC6771,0.0204,-0.2047,0.2598
2017-05-02 14:30:43.948,PC6771,-0.0861,-0.0551,0.115
